gene_id,uniprot_accession.x,gene_name.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g8682,Q9CPX9,APC11_MOUSE,APC11_MOUSE,Anaphase-promoting complex subunit 11 (APC11) (Cyclosome subunit 11),Anapc11,anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; positive regulation of mitotic metaphase/anaphase transition [GO:0045842]; protein branched polyubiquitination [GO:0141198]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0005654; GO:0005680; GO:0005730; GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0031145; GO:0034450; GO:0045842; GO:0051301; GO:0061630; GO:0070936; GO:0070979; GO:0097602; GO:0141198,328,382,355,459,556,452,368,496,475,500,671,322,902,342,671,442,351,292,293,246,243,114,172,220,248,145,118,181
g12673,Q3ULA2,FBW1A_MOUSE,FBW1A_MOUSE,F-box/WD repeat-containing protein 1A (Beta-TrCP protein E3RS-IkappaB) (Beta-transducin repeat-containing protein) (Beta-TrCP) (E3RSIkappaB) (mE3RS-IkappaB) (F-box and WD repeats protein beta-TrCP) (HOS) (Ubiquitin ligase FWD1) (pIkappaB-E3 receptor subunit),Btrc Fbw1 Fbxw1 Fwd1 Kiaa4123,branching involved in mammary gland duct morphogenesis [GO:0060444]; cellular response to organic cyclic compound [GO:0071407]; mammary gland epithelial cell proliferation [GO:0033598]; negative regulation of DNA-templated transcription [GO:0045892]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; proteolysis [GO:0006508]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle [GO:0051726]; regulation of circadian rhythm [GO:0042752]; regulation of proteasomal protein catabolic process [GO:0061136]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0006508; GO:0006511; GO:0008013; GO:0016055; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031648; GO:0033598; GO:0038061; GO:0042752; GO:0042753; GO:0043122; GO:0043161; GO:0045309; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0051726; GO:0060444; GO:0060828; GO:0061136; GO:0061630; GO:0070936; GO:0071407; GO:1990756; GO:1990757,899,650,615,486,700,934,768,916,1580,1593,768,2666,2020,729,601,3096,1297,1731,1745,1625,1963,1889,695,407,489,513,209,466
g11249,Q9H0E2,TOLIP_HUMAN,TOLIP_HUMAN,Toll-interacting protein,TOLLIP,autophagy [GO:0006914]; epithelial cell differentiation [GO:0030855]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; interleukin-1-mediated signaling pathway [GO:0070498]; leukocyte activation [GO:0045321]; phosphorylation [GO:0016310]; positive regulation of protein sumoylation [GO:0033235]; protein localization to endosome [GO:0036010]; signal transduction [GO:0007165]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005150; GO:0005576; GO:0005737; GO:0005769; GO:0005829; GO:0006511; GO:0006914; GO:0006954; GO:0007165; GO:0016310; GO:0016604; GO:0019897; GO:0019900; GO:0030855; GO:0031624; GO:0031625; GO:0032183; GO:0032991; GO:0033235; GO:0035325; GO:0035578; GO:0035580; GO:0036010; GO:0043130; GO:0045087; GO:0045321; GO:0048471; GO:0060090; GO:0070062; GO:0070498,910,1501,2060,1640,2246,2163,1515,1880,2054,4017,1702,2778,2445,1749,896,4606,2167,1808,1514,2057,1977,1756,928,749,994,803,677,637
g10192,F6P3G4,PS11A_DANRE,PS11A_DANRE,26S proteasome non-ATPase regulatory subunit 11A (26S proteasome regulatory subunit RPN6-A),psmd11a,proteasome assembly [GO:0043248]; stem cell differentiation [GO:0048863]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005198; GO:0005634; GO:0005829; GO:0006511; GO:0008541; GO:0022624; GO:0043248; GO:0048863,4088,2888,2808,1728,4382,3465,2452,3191,2876,3985,2650,3744,4837,1322,2476,1984,1875,1202,1395,1555,989,916,1474,1009,1289,1160,1128,857
g17979,Q8BW70,UBP38_MOUSE,UBP38_MOUSE,Ubiquitin carboxyl-terminal hydrolase 38 (EC 3.4.19.12) (Deubiquitinating enzyme 38) (Ubiquitin thioesterase 38) (Ubiquitin-specific-processing protease 38),Usp38,negative regulation of innate immune response [GO:0045824]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004843; GO:0005634; GO:0005829; GO:0006511; GO:0016579; GO:0032435; GO:0045824; GO:0140311,526,539,680,488,547,663,619,779,801,915,212,637,776,428,453,990,960,402,464,521,940,774,732,461,562,531,596,483
g19281,Q5SPX3,RN215_MOUSE,RN215_MOUSE,RING finger protein 215,Rnf215,ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005737; GO:0006511; GO:0016020; GO:0046872; GO:0061630,224,242,145,96,128,187,257,205,16,8,0,87,49,0,31,18,11,18,15,25,0,0,87,62,22,119,106,49
g10576,Q5E964,PSD13_BOVIN,PSD13_BOVIN,26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5),PSMD13,ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005198; GO:0005634; GO:0005829; GO:0006511; GO:0008541; GO:0022624,1818,1305,1211,835,1877,1513,1023,1133,1437,1673,1139,1722,2073,502,1631,1085,1237,548,888,709,446,490,665,511,658,481,536,255
g14231,Q9UBF6,RBX2_HUMAN,RBX2_HUMAN,RING-box protein 2 (Rbx2) (EC 2.3.2.27) (EC 2.3.2.32) (CKII beta-binding protein 1) (CKBBP1) (RING finger protein 7) (Regulator of cullins 2) (Sensitive to apoptosis gene protein),RNF7 RBX2 ROC2 SAG,endoplasmic reticulum unfolded protein response [GO:0030968]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein neddylation [GO:0045116]; protein ubiquitination [GO:0016567]; reelin-mediated signaling pathway [GO:0038026]; regulation of neuron migration [GO:2001222]; response to redox state [GO:0051775]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0019788; GO:0030968; GO:0031466; GO:0038026; GO:0043161; GO:0043687; GO:0045116; GO:0051775; GO:0061630; GO:0061663; GO:0070979; GO:0097602; GO:2001222,1562,1215,1563,1333,1646,1691,950,1311,2335,5998,1705,2473,5534,2193,1011,4159,2152,1228,1274,1382,2750,2379,777,617,956,549,832,591
g6193,O08759,UBE3A_MOUSE,UBE3A_MOUSE,Ubiquitin-protein ligase E3A (EC 2.3.2.26) (HECT-type ubiquitin transferase E3A) (Oncogenic protein-associated protein E6-AP),Ube3a,androgen receptor signaling pathway [GO:0030521]; cellular response to brain-derived neurotrophic factor stimulus [GO:1990416]; locomotory exploration behavior [GO:0035641]; modulation of chemical synaptic transmission [GO:0050804]; motor learning [GO:0061743]; negative regulation of dendritic spine morphogenesis [GO:0061002]; negative regulation of TORC1 signaling [GO:1904262]; ovarian follicle development [GO:0001541]; positive regulation of Golgi lumen acidification [GO:1905528]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of transcription by RNA polymerase II [GO:0045944]; progesterone receptor signaling pathway [GO:0050847]; prostate gland growth [GO:0060736]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of circadian rhythm [GO:0042752]; regulation of synaptic plasticity [GO:0048167]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to cocaine [GO:0042220]; response to hydrogen peroxide [GO:0042542]; response to progesterone [GO:0032570]; rhythmic process [GO:0048511]; sperm entry [GO:0035037]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0000502; GO:0001541; GO:0003713; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0008021; GO:0016567; GO:0030521; GO:0031398; GO:0032570; GO:0035037; GO:0035641; GO:0042220; GO:0042542; GO:0042752; GO:0043161; GO:0045944; GO:0046872; GO:0048167; GO:0048511; GO:0050804; GO:0050847; GO:0051865; GO:0051897; GO:0060736; GO:0061002; GO:0061630; GO:0061743; GO:0070936; GO:0098978; GO:0099524; GO:1904262; GO:1905528; GO:1990416; GO:2000058,1325,1076,1012,597,725,772,1068,1077,864,711,1101,1446,1815,639,1071,2032,1049,939,559,641,868,643,684,409,402,560,494,311
g11424,Q9Y5A7,NUB1_HUMAN,NUB1_HUMAN,NEDD8 ultimate buster 1 (Negative regulator of ubiquitin-like proteins 1) (Renal carcinoma antigen NY-REN-18),NUB1 NYREN18,positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein ubiquitination [GO:0016567]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to tumor necrosis factor [GO:0034612]; response to type II interferon [GO:0034341]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005654; GO:0005730; GO:0005829; GO:0006511; GO:0016567; GO:0032436; GO:0034341; GO:0034612; GO:2000058,385,337,465,254,306,255,303,405,328,336,165,402,300,442,177,1138,275,171,233,261,363,109,166,130,105,169,232,127
g11856,Q923V4,FBX6_RAT,FBX6_RAT,F-box only protein 6 (F-box only protein 6b) (F-box protein that recognizes sugar chains 2) (F-box/G-domain protein 2),Fbxo6 Fbg2 Fbs2 Fbxo6b,DNA repair [GO:0006281]; ERAD pathway [GO:0036503]; glycoprotein catabolic process [GO:0006516]; protein ubiquitination [GO:0016567]; response to unfolded protein [GO:0006986]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005737; GO:0006281; GO:0006511; GO:0006516; GO:0006986; GO:0016567; GO:0019005; GO:0030246; GO:0031146; GO:0036503; GO:0044322; GO:0061630,1169,1004,834,704,986,950,1052,923,383,240,289,525,389,173,638,190,94,61,82,159,108,96,733,490,609,564,445,410
g1093,Q3T0J1,FBX4_BOVIN,FBX4_BOVIN,F-box only protein 4,FBXO4,positive regulation of protein ubiquitination [GO:0031398]; protein polyubiquitination [GO:0000209]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; telomere maintenance [GO:0000723]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0000723; GO:0005737; GO:0006511; GO:0019005; GO:0031146; GO:0031398,0,0,3,0,17,8,32,0,324,609,67,179,145,654,306,207,139,101,705,18,61,320,0,21,0,0,0,3
g19466,Q92890,UFD1_HUMAN,UFD1_HUMAN,Ubiquitin recognition factor in ER-associated degradation protein 1 (Ubiquitin fusion degradation protein 1) (UB fusion protein 1),UFD1 UFD1L,"cellular response to misfolded protein [GO:0071218]; ERAD pathway [GO:0036503]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; skeletal system development [GO:0001501]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0001501; GO:0004843; GO:0005634; GO:0005654; GO:0005829; GO:0006511; GO:0030970; GO:0031593; GO:0032480; GO:0034098; GO:0036435; GO:0036501; GO:0036503; GO:0039536; GO:0043161; GO:0071218,912,1218,1074,367,628,808,676,1165,872,1235,398,903,1343,357,1764,677,771,232,367,435,358,388,605,382,167,290,117,229
g6469,O95628,CNOT4_HUMAN,CNOT4_HUMAN,CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4),CNOT4 NOT4,nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; protein autoubiquitination [GO:0051865]; protein ubiquitination [GO:0016567]; regulation of megakaryocyte differentiation [GO:0045652]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000289; GO:0003723; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0016567; GO:0030014; GO:0045652; GO:0046872; GO:0051865,1122,1683,1223,1000,1115,1429,2015,2507,1861,2629,838,2940,1869,794,748,3343,3034,1867,1879,1339,2688,2375,1655,778,505,1257,545,1159
g21198,Q29504,UBA1_RABIT,UBA1_RABIT,Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Ubiquitin-activating enzyme E1),UBA1 UBE1,DNA damage response [GO:0006974]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004839; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0006511; GO:0006974,2448,3153,4642,3158,5002,3657,3765,4354,6452,8318,3605,8782,7552,2439,3127,8389,7978,6432,4564,5312,4418,4661,3487,2130,2894,2304,2156,2370
g16116,P18101,RL40_DROME,RL40_DROME,Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)],RpL40 Ubi-f UBI-F52 CG2960,cytoplasmic translation [GO:0002181]; modification-dependent protein catabolic process [GO:0019941]; protein modification process [GO:0036211]; protein ubiquitination [GO:0016567]; translation [GO:0006412]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0002181; GO:0003735; GO:0005634; GO:0005829; GO:0006412; GO:0006511; GO:0016567; GO:0019941; GO:0022625; GO:0022627; GO:0031386; GO:0031625; GO:0036211,14294,12254,10238,6651,11006,11035,8989,12499,11774,9015,11172,12219,12090,4344,18917,8973,5130,6295,4521,5347,4089,4941,4890,3484,3461,4153,1599,4433
g14809,Q5RKH6,OS9_RAT,OS9_RAT,Protein OS-9,Os9,"endoplasmic reticulum unfolded protein response [GO:0030968]; ERAD pathway [GO:0036503]; negative regulation of retrograde protein transport, ER to cytosol [GO:1904153]; protein retention in ER lumen [GO:0006621]; protein targeting [GO:0006605]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0002020; GO:0005788; GO:0006511; GO:0006605; GO:0006621; GO:0016567; GO:0030246; GO:0030968; GO:0030970; GO:0034976; GO:0036503; GO:1904153,955,1193,1200,860,1104,902,1269,1318,311,232,220,570,397,38,767,140,150,128,238,162,37,285,705,652,699,600,671,473
g22410,Q9NV58,RN19A_HUMAN,RN19A_HUMAN,E3 ubiquitin-protein ligase RNF19A (EC 2.3.2.31) (Double ring-finger protein) (Dorfin) (RING finger protein 19A) (p38),RNF19A RNF19,"microtubule cytoskeleton organization [GO:0000226]; protein polyubiquitination [GO:0000209]; regulation of protein catabolic process at postsynapse, modulating synaptic transmission [GO:0099576]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0000151; GO:0000209; GO:0000226; GO:0005737; GO:0005813; GO:0005829; GO:0006511; GO:0008270; GO:0016020; GO:0031624; GO:0061630; GO:0098686; GO:0098794; GO:0098978; GO:0099576,944,588,590,582,633,774,752,676,526,747,299,1187,779,381,368,826,935,732,693,258,532,1115,561,385,360,460,305,484
g2814,Q6TEM9,MYLIA_DANRE,MYLIA_DANRE,E3 ubiquitin-protein ligase MYLIP-A (EC 2.3.2.27) (Myosin regulatory light chain-interacting protein A) (MIR-A) (RING-type E3 ubiquitin transferase MYLIP-A),mylipa mir mylip si:ch211-266j17.1,gastrulation [GO:0007369]; negative regulation of Wnt signaling pathway [GO:0030178]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004842; GO:0005737; GO:0005829; GO:0005856; GO:0006511; GO:0007369; GO:0016567; GO:0030178; GO:0046872,2120,3143,2988,1915,2969,2429,2296,2378,3391,3029,1132,1981,1681,3821,1302,7335,2455,1555,2387,8431,3262,2015,2256,1696,2302,1376,2276,1950
g15594,P22682,CBL_MOUSE,CBL_MOUSE,E3 ubiquitin-protein ligase CBL (EC 2.3.2.27) (Casitas B-lineage lymphoma proto-oncogene) (Proto-oncogene c-Cbl) (RING-type E3 ubiquitin transferase CBL) (Signal transduction protein CBL),Cbl,bone resorption [GO:0045453]; cell surface receptor signaling pathway [GO:0007166]; cellular response to hypoxia [GO:0071456]; cellular response to nerve growth factor stimulus [GO:1990090]; cellular response to platelet-derived growth factor stimulus [GO:0036120]; DNA damage response [GO:0006974]; male gonad development [GO:0008584]; mast cell degranulation [GO:0043303]; negative regulation of apoptotic process [GO:0043066]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein autoubiquitination [GO:0051865]; protein monoubiquitination [GO:0006513]; protein phosphorylation [GO:0006468]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of platelet-derived growth factor receptor-alpha signaling pathway [GO:2000583]; regulation of Rap protein signal transduction [GO:0032487]; response to activity [GO:0014823]; response to ethanol [GO:0045471]; response to gamma radiation [GO:0010332]; response to starvation [GO:0042594]; response to testosterone [GO:0033574]; signal transduction [GO:0007165]; ubiquitin-dependent endocytosis [GO:0070086]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0001784; GO:0005509; GO:0005794; GO:0005829; GO:0005886; GO:0005925; GO:0005929; GO:0006468; GO:0006511; GO:0006513; GO:0006974; GO:0007165; GO:0007166; GO:0008584; GO:0010332; GO:0014823; GO:0016567; GO:0016600; GO:0017124; GO:0019901; GO:0030424; GO:0030426; GO:0030971; GO:0032487; GO:0033574; GO:0036120; GO:0036312; GO:0042059; GO:0042594; GO:0043066; GO:0043303; GO:0045121; GO:0045453; GO:0045471; GO:0046875; GO:0048260; GO:0048471; GO:0051865; GO:0051897; GO:0061630; GO:0070086; GO:0071456; GO:1990090; GO:1990782; GO:2000583,953,1571,1743,1296,2184,1493,1750,2078,1941,3463,740,2550,1396,989,811,3072,2928,1893,2049,2674,2898,2402,2607,1431,1206,1346,919,1373
g22170,P25867,UBCD1_DROME,UBCD1_DROME,Ubiquitin-conjugating enzyme E2-17 kDa (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme D1) (Protein effete) (Ubiquitin carrier protein) (Ubiquitin-protein ligase),eff UbcD1 CG7425,anaphase-promoting complex-dependent catabolic process [GO:0031145]; chromosome organization [GO:0051276]; compound eye morphogenesis [GO:0001745]; compound eye photoreceptor cell differentiation [GO:0001751]; female germ-line stem cell asymmetric division [GO:0048132]; germ-line stem cell population maintenance [GO:0030718]; male meiotic nuclear division [GO:0007140]; mitotic cell cycle [GO:0000278]; negative regulation of smoothened signaling pathway [GO:0045879]; neuron remodeling [GO:0016322]; peptidoglycan recognition protein signaling pathway [GO:0061057]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of protein stability [GO:0031647]; regulation of R7 cell differentiation [GO:0045676]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000151; GO:0000209; GO:0000278; GO:0001745; GO:0001751; GO:0005524; GO:0005634; GO:0005829; GO:0006511; GO:0007140; GO:0016322; GO:0016567; GO:0030718; GO:0031145; GO:0031625; GO:0031647; GO:0045676; GO:0045879; GO:0048132; GO:0051276; GO:0061057; GO:0061631; GO:0097039,120,92,237,251,203,178,183,198,57,18,34,61,83,6,65,36,29,39,29,12,6,10,150,75,71,83,40,24
g23479,P46379,BAG6_HUMAN,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381,317,308,481,326,403,281,287,423,457,666,180,502,411,364,245,1210,463,205,275,406,496,434,194,138,198,177,124,130
g23478,P46379,BAG6_HUMAN,BAG6_HUMAN,Large proline-rich protein BAG6 (BAG family molecular chaperone regulator 6) (BCL2-associated athanogene 6) (BAG-6) (HLA-B-associated transcript 3) (Protein G3) (Protein Scythe),BAG6 BAT3 G3,apoptotic process [GO:0006915]; brain development [GO:0007420]; cell differentiation [GO:0030154]; chromatin organization [GO:0006325]; endoplasmic reticulum stress-induced pre-emptive quality control [GO:0061857]; ERAD pathway [GO:0036503]; immune response-activating cell surface receptor signaling pathway [GO:0002429]; internal peptidyl-lysine acetylation [GO:0018393]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; kidney development [GO:0001822]; lung development [GO:0030324]; maintenance of unfolded protein [GO:0036506]; natural killer cell activation [GO:0030101]; negative regulation of apoptotic process [GO:0043066]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of proteolysis [GO:0045861]; positive regulation of ERAD pathway [GO:1904294]; post-translational protein targeting to endoplasmic reticulum membrane [GO:0006620]; proteasomal protein catabolic process [GO:0010498]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein stabilization [GO:0050821]; regulation of embryonic development [GO:0045995]; regulation of protein stability [GO:0031647]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0001822; GO:0002429; GO:0005102; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006325; GO:0006511; GO:0006620; GO:0006915; GO:0007130; GO:0007283; GO:0007420; GO:0010498; GO:0016020; GO:0018393; GO:0030101; GO:0030154; GO:0030324; GO:0030544; GO:0031593; GO:0031625; GO:0031647; GO:0032435; GO:0036503; GO:0036506; GO:0042771; GO:0042802; GO:0043022; GO:0043066; GO:0043161; GO:0043231; GO:0045861; GO:0045995; GO:0050821; GO:0051787; GO:0060090; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071816; GO:0071818; GO:0140677; GO:1904294; GO:1990381,1268,1561,1950,1153,2049,1549,1671,1951,2420,3298,952,2448,2037,2169,1183,5794,2700,1074,1432,2661,2802,1851,1439,839,898,910,755,744
g2493,Q9PTW9,PSA7_CARAU,PSA7_CARAU,Proteasome subunit alpha type-7 (Proteasome subunit alpha 4),psma7,proteasomal protein catabolic process [GO:0010498]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0005737; GO:0005839; GO:0006511; GO:0010498; GO:0019773,2752,1586,1586,1302,2095,1742,1273,1750,2045,2146,1191,2874,2521,939,3482,1673,1828,786,1170,1031,599,748,1166,779,785,633,464,507
g9303,Q9UMX0,UBQL1_HUMAN,UBQL1_HUMAN,Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1),UBQLN1 DA41 PLIC1,aggrephagy [GO:0035973]; autophagosome assembly [GO:0000045]; autophagosome maturation [GO:0097352]; cellular response to hypoxia [GO:0071456]; ERAD pathway [GO:0036503]; macroautophagy [GO:0016236]; negative regulation of store-operated calcium channel activity [GO:1901340]; negative regulation of toll-like receptor 3 signaling pathway [GO:0034140]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of protein ubiquitination [GO:0031398]; regulation of macroautophagy [GO:0016241]; regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902175]; regulation of protein ubiquitination [GO:0031396]; response to endoplasmic reticulum stress [GO:0034976]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000045; GO:0000502; GO:0005654; GO:0005737; GO:0005776; GO:0005783; GO:0005829; GO:0005886; GO:0006511; GO:0016235; GO:0016236; GO:0016241; GO:0019900; GO:0031396; GO:0031398; GO:0031410; GO:0031593; GO:0032991; GO:0034140; GO:0034976; GO:0035973; GO:0036503; GO:0042802; GO:0048471; GO:0071456; GO:0097352; GO:1901340; GO:1902175; GO:1904294,2727,4466,4750,3453,5104,4244,4322,4686,3945,5123,3411,5811,5136,1888,2801,6093,4054,2700,2690,3377,2527,2534,2663,1976,2131,1928,1271,1805
g6282,Q9Z2A5,ATE1_MOUSE,ATE1_MOUSE,Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1),Ate1,proteasomal protein catabolic process [GO:0010498]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004057; GO:0005634; GO:0005737; GO:0006511; GO:0010498,421,796,874,802,754,846,709,873,989,758,1268,884,1166,427,1609,1028,593,722,428,571,379,449,621,447,392,461,427,406
