gene_id,uniprot_accession.x,gene_name.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g623,O00602,FCN1_HUMAN,FCN1_HUMAN,Ficolin-1 (Collagen/fibrinogen domain-containing protein 1) (Ficolin-A) (Ficolin-alpha) (M-ficolin),FCN1 FCNM,"cell surface pattern recognition receptor signaling pathway [GO:0002752]; complement activation, lectin pathway [GO:0001867]; G protein-coupled receptor signaling pathway [GO:0007186]; negative regulation of viral entry into host cell [GO:0046597]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of opsonization [GO:1903028]; protein localization to cell surface [GO:0034394]; proteolysis [GO:0006508]; recognition of apoptotic cell [GO:0043654]",GO:0001664; GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0005886; GO:0006508; GO:0007186; GO:0009897; GO:0030246; GO:0032757; GO:0033691; GO:0034394; GO:0034774; GO:0038187; GO:0043654; GO:0046597; GO:0046872; GO:0062023; GO:0097367; GO:1903028; GO:1904813; GO:1905370,1689,5044,5317,492,965,1094,1938,2999,186,82,101,80,16,61,53,152,38,10,10,88,45,51,117,243,44,964,635,463
g19175,P15088,CBPA3_HUMAN,CBPA3_HUMAN,Mast cell carboxypeptidase A (MC-CPA) (EC 3.4.17.1) (Carboxypeptidase A3),CPA3,proteolysis [GO:0006508]; regulation of angiotensin levels in blood [GO:0002002],GO:0002002; GO:0004181; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0030133; GO:0030141; GO:0062023,49,0,0,0,2,50,0,7,189,2,0,48,2,35,29,507,85,371,1095,0,41,2613,0,17,62,10,131,65
g9657,A0A386CAB9,NLRP1_DANRE,NLRP1_DANRE,"NACHT, LRR and PYD domains-containing protein 1 homolog (EC 3.4.-.-) [Cleaved into: NACHT, LRR and PYD domains-containing protein 1, C-terminus (NLRP1-CT); NACHT, LRR and PYD domains-containing protein 1, N-terminus (NLRP1-NT)]",nlrp1 si:ch211-66k16.28,inflammatory response [GO:0006954]; innate immune response [GO:0045087]; pattern recognition receptor signaling pathway [GO:0002221]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-1 beta production [GO:0032731]; programmed cell death [GO:0012501]; proteolysis [GO:0006508]; regulation of apoptotic process [GO:0042981],GO:0002221; GO:0005524; GO:0005737; GO:0006508; GO:0006954; GO:0008233; GO:0012501; GO:0032731; GO:0042981; GO:0045087; GO:0050729; GO:0061702; GO:0072558,515,1429,2202,1258,1112,1326,1612,1692,1359,3509,869,1153,1304,3653,361,3499,1308,525,444,1395,2540,1360,588,580,387,468,1137,403
g18370,B5DEQ3,XPP3_RAT,XPP3_RAT,Xaa-Pro aminopeptidase 3 (X-Pro aminopeptidase 3) (EC 3.4.11.9) (Aminopeptidase P3) (APP3),Xpnpep3,glomerular filtration [GO:0003094]; protein processing [GO:0016485]; proteolysis [GO:0006508],GO:0003094; GO:0004177; GO:0005737; GO:0005739; GO:0006508; GO:0016485; GO:0030145; GO:0042803; GO:0070006,249,235,216,174,303,256,261,228,109,28,123,185,100,21,715,31,45,28,25,61,7,6,178,150,122,152,233,119
g18371,Q9NQH7,XPP3_HUMAN,XPP3_HUMAN,Xaa-Pro aminopeptidase 3 (X-Pro aminopeptidase 3) (EC 3.4.11.9) (Aminopeptidase P3) (APP3),XPNPEP3,glomerular filtration [GO:0003094]; protein processing [GO:0016485]; proteolysis [GO:0006508],GO:0003094; GO:0004177; GO:0005737; GO:0005739; GO:0005829; GO:0006508; GO:0016485; GO:0030145; GO:0042803; GO:0070006,514,336,328,305,478,343,368,466,200,59,121,371,123,17,1139,60,26,51,35,66,20,32,143,181,115,197,93,144
g3861,P00767,CTRB_BOVIN,CTRB_BOVIN,Chymotrypsinogen B (EC 3.4.21.1) [Cleaved into: Chymotrypsin B chain A; Chymotrypsin B chain B; Chymotrypsin B chain C],,digestion [GO:0007586]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007586,1284,15,15,13,32,2088,10,63,4652,27,32,724,152,428,542,8094,809,11392,51277,65,346,60116,73,608,2336,317,975,816
g18940,P04323,POL3_DROME,POL3_DROME,Retrovirus-related Pol polyprotein from transposon 17.6 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],pol,DNA integration [GO:0015074]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575,55,24,161,158,31,59,137,282,0,6,0,11,0,0,0,10,7,4,10,0,0,0,198,3,103,66,29,224
g22159,Q99PW6,MMP24_RAT,MMP24_RAT,Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24],Mmp24 Mt5mmp,cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; collagen catabolic process [GO:0030574]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; extracellular matrix organization [GO:0030198]; glial cell differentiation [GO:0010001]; neuronal stem cell population maintenance [GO:0097150]; proteolysis [GO:0006508],GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008233; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0097150; GO:0098742,3446,1270,6522,906,5100,6626,2081,9707,21615,150062,4638,15113,5476,53506,6667,76250,9537,4856,10730,15497,25305,36431,5790,3341,2823,855,524,1856
g21444,Q9P2N4,ATS9_HUMAN,ATS9_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 9 (ADAM-TS 9) (ADAM-TS9) (ADAMTS-9) (EC 3.4.24.-),ADAMTS9 KIAA1312,aorta morphogenesis [GO:0035909]; endothelial cell-matrix adhesion [GO:0090673]; extracellular matrix organization [GO:0030198]; heart valve morphogenesis [GO:0003179]; melanocyte differentiation [GO:0030318]; negative regulation of endothelial cell migration [GO:0010596]; negative regulation of sprouting angiogenesis [GO:1903671]; positive regulation of melanocyte differentiation [GO:0045636]; protein transport [GO:0015031]; proteolysis [GO:0006508]; response to bacterium [GO:0009617]; ventricular cardiac muscle tissue development [GO:0003229]; vesicle-mediated transport [GO:0016192],GO:0003179; GO:0003229; GO:0004222; GO:0005615; GO:0005783; GO:0006508; GO:0008237; GO:0008270; GO:0009617; GO:0009986; GO:0010596; GO:0015031; GO:0016192; GO:0030198; GO:0030318; GO:0031012; GO:0035909; GO:0043231; GO:0045636; GO:0090673; GO:1903671,291,469,384,1140,427,70,1580,1217,120,22,376,161,120,20,82,101,33,43,171,6,32,145,487,394,211,169,260,320
g17386,P23004,QCR2_BOVIN,QCR2_BOVIN,"Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)",UQCRC2,proteolysis [GO:0006508],GO:0004222; GO:0005739; GO:0005743; GO:0006508; GO:0046872; GO:0070469,7898,2830,2771,2029,3825,2889,2717,3042,4325,5386,1552,7237,5737,2374,1862,3658,2712,976,1247,2188,2265,1763,1460,1252,1323,1010,1185,894
g8609,P59509,ATS19_MOUSE,ATS19_MOUSE,A disintegrin and metalloproteinase with thrombospondin motifs 19 (ADAM-TS 19) (ADAM-TS19) (ADAMTS-19) (EC 3.4.24.-),Adamts19,aortic valve morphogenesis [GO:0003180]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0003180; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0030199; GO:0031012; GO:0046872,486,74,80,150,138,120,6,85,186,130,482,286,322,816,120,1247,282,267,281,1693,806,176,154,95,66,8,287,50
g619,P21128,ENDOU_HUMAN,ENDOU_HUMAN,Uridylate-specific endoribonuclease (EC 4.6.1.-) (Placental protein 11) (PP11) (Protein endoU),ENDOU,female pregnancy [GO:0007565]; immune response [GO:0006955]; negative regulation of lipid catabolic process [GO:0050995]; post-transcriptional gene silencing [GO:0016441]; proteolysis [GO:0006508],GO:0003723; GO:0004521; GO:0005044; GO:0005576; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0006955; GO:0007565; GO:0008083; GO:0008236; GO:0016441; GO:0016829; GO:0030145; GO:0030247; GO:0050995,71,0,0,2,0,72,4,7,122,9,0,69,41,7,97,418,107,844,3751,14,43,2912,0,9,198,12,0,49
g6237,Q1JPJ2,XPP1_BOVIN,XPP1_BOVIN,"Xaa-Pro aminopeptidase 1 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P) (sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",XPNPEP1,bradykinin catabolic process [GO:0010815]; negative regulation of programmed cell death [GO:0043069]; proteolysis [GO:0006508],GO:0005829; GO:0006508; GO:0010815; GO:0030145; GO:0043069; GO:0070006,1254,1034,1091,1558,1141,1192,1787,1228,966,867,1283,2061,1494,329,1074,1689,1088,3108,1723,445,381,1723,894,665,486,566,892,723
g6234,F1NV61,CASP7_CHICK,CASP7_CHICK,Caspase-7 (CASP-7) (EC 3.4.22.60) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],CASP7,defense response to bacterium [GO:0042742]; execution phase of apoptosis [GO:0097194]; lymphocyte apoptotic process [GO:0070227]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of plasma membrane repair [GO:1905686]; proteolysis [GO:0006508],GO:0003723; GO:0004190; GO:0005615; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0042742; GO:0043525; GO:0070227; GO:0097153; GO:0097194; GO:0097200; GO:1905686,0,172,8,5,7,98,133,134,312,298,305,3597,804,11,1818,230,105,266,70,10,0,116,35,14,7,9,14,51
g1564,P69527,AMPO_RAT,AMPO_RAT,Aminopeptidase O (AP-O) (EC 3.4.11.-),Aopep Onpep,proteolysis [GO:0006508],GO:0005730; GO:0006508; GO:0008270; GO:0070006,829,697,836,835,562,585,923,869,91,52,34,318,323,17,136,65,46,76,87,65,16,9,551,357,219,430,315,320
g21824,A8K7I4,CLCA1_HUMAN,CLCA1_HUMAN,Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel family member 1) (hCLCA1) (Calcium-activated chloride channel protein 1) (CaCC-1) (hCaCC-1),CLCA1 CACC1,calcium ion transport [GO:0006816]; cellular response to hypoxia [GO:0071456]; monoatomic ion transmembrane transport [GO:0034220]; proteolysis [GO:0006508],GO:0004222; GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0005902; GO:0006508; GO:0006816; GO:0034220; GO:0042589; GO:0046872; GO:0071456,239,0,15,0,11,941,54,16,3126,35,180,329,105,147,373,5168,939,5499,6318,25,95,10422,64,385,685,44,574,606
g21822,Q6Q473,CLA4A_MOUSE,CLA4A_MOUSE,"Calcium-activated chloride channel regulator 4A (EC 3.4.-.-) (Calcium-activated chloride channel regulator 6) (mClca6) [Cleaved into: Calcium-activated chloride channel regulator 4A, 110 kDa form; Calcium-activated chloride channel regulator 4A, 30 kDa form]",Clca4a Clca6,chloride transport [GO:0006821]; proteolysis [GO:0006508],GO:0005229; GO:0005254; GO:0005576; GO:0005886; GO:0006508; GO:0006821; GO:0008237; GO:0015276; GO:0016324; GO:0046872,28,8,0,0,0,70,3,0,308,0,12,45,42,15,28,790,97,322,821,17,0,1485,0,84,44,12,0,38
g3194,P16444,DPEP1_HUMAN,DPEP1_HUMAN,Dipeptidase 1 (EC 3.4.13.19) (Beta-lactamase) (EC 3.5.2.6) (Dehydropeptidase-I) (Microsomal dipeptidase) (Renal dipeptidase) (hRDP),DPEP1 MDP RDP,antibiotic metabolic process [GO:0016999]; cellular response to calcium ion [GO:0071277]; cellular response to nitric oxide [GO:0071732]; cellular response to xenobiotic stimulus [GO:0071466]; glutathione catabolic process [GO:0006751]; glutathione metabolic process [GO:0006749]; homocysteine metabolic process [GO:0050667]; inflammatory response [GO:0006954]; lactam catabolic process [GO:0072340]; leukotriene D4 catabolic process [GO:1901749]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell migration [GO:0030336]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0043154]; neutrophil chemotaxis [GO:0030593]; proteolysis [GO:0006508],GO:0005615; GO:0005654; GO:0005886; GO:0006508; GO:0006749; GO:0006751; GO:0006954; GO:0008235; GO:0008270; GO:0008800; GO:0016324; GO:0016805; GO:0016999; GO:0030054; GO:0030336; GO:0030593; GO:0031528; GO:0034235; GO:0043027; GO:0043066; GO:0043154; GO:0045177; GO:0050667; GO:0070062; GO:0070573; GO:0071277; GO:0071466; GO:0071732; GO:0072340; GO:0072341; GO:0098552; GO:1901749,2215,4762,7450,10209,4739,8682,5334,7745,228,178,856,349,351,77,210,400,125,123,780,501,85,1003,5178,3467,1884,3451,1457,2401
g3207,Q9NQC7,CYLD_HUMAN,CYLD_HUMAN,Ubiquitin carboxyl-terminal hydrolase CYLD (EC 3.4.19.12) (Deubiquitinating enzyme CYLD) (Ubiquitin thioesterase CYLD) (Ubiquitin-specific-processing protease CYLD),CYLD CYLD1 KIAA0849 HSPC057,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment [GO:0043369]; homeostasis of number of cells [GO:0048872]; innate immune response [GO:0045087]; necroptotic process [GO:0070266]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of inflammatory response [GO:0050728]; negative regulation of interleukin-18-mediated signaling pathway [GO:2000493]; negative regulation of JNK cascade [GO:0046329]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of non-canonical NF-kappaB signal transduction [GO:1901223]; negative regulation of p38MAPK cascade [GO:1903753]; negative regulation of type I interferon production [GO:0032480]; nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway [GO:0035872]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of protein localization [GO:1903829]; positive regulation of T cell differentiation [GO:0045582]; positive regulation of T cell receptor signaling pathway [GO:0050862]; protein deubiquitination [GO:0016579]; protein K63-linked deubiquitination [GO:0070536]; protein linear deubiquitination [GO:1990108]; proteolysis [GO:0006508]; regulation of B cell differentiation [GO:0045577]; regulation of cilium assembly [GO:1902017]; regulation of inflammatory response [GO:0050727]; regulation of intrinsic apoptotic signaling pathway [GO:2001242]; regulation of microtubule cytoskeleton organization [GO:0070507]; regulation of mitotic cell cycle [GO:0007346]; regulation of necroptotic process [GO:0060544]; regulation of tumor necrosis factor-mediated signaling pathway [GO:0010803]; ripoptosome assembly involved in necroptotic process [GO:1901026]; Wnt signaling pathway [GO:0016055]",GO:0004843; GO:0005813; GO:0005819; GO:0005829; GO:0005874; GO:0005886; GO:0006508; GO:0007346; GO:0008270; GO:0010803; GO:0016055; GO:0016579; GO:0019901; GO:0032088; GO:0032480; GO:0035872; GO:0036064; GO:0043369; GO:0045087; GO:0045577; GO:0045582; GO:0046329; GO:0048471; GO:0048872; GO:0050727; GO:0050728; GO:0050862; GO:0060544; GO:0061578; GO:0061815; GO:0070064; GO:0070266; GO:0070507; GO:0070536; GO:0090090; GO:0097542; GO:1901026; GO:1901223; GO:1902017; GO:1903753; GO:1903829; GO:1990108; GO:1990380; GO:2000493; GO:2001238; GO:2001242,1126,1644,1923,1709,2033,1617,2006,2441,4620,8561,1758,6758,4039,2801,1837,6616,6655,3128,3519,2373,6734,5693,1856,1217,1197,2233,1400,1732
g12673,Q3ULA2,FBW1A_MOUSE,FBW1A_MOUSE,F-box/WD repeat-containing protein 1A (Beta-TrCP protein E3RS-IkappaB) (Beta-transducin repeat-containing protein) (Beta-TrCP) (E3RSIkappaB) (mE3RS-IkappaB) (F-box and WD repeats protein beta-TrCP) (HOS) (Ubiquitin ligase FWD1) (pIkappaB-E3 receptor subunit),Btrc Fbw1 Fbxw1 Fwd1 Kiaa4123,branching involved in mammary gland duct morphogenesis [GO:0060444]; cellular response to organic cyclic compound [GO:0071407]; mammary gland epithelial cell proliferation [GO:0033598]; negative regulation of DNA-templated transcription [GO:0045892]; non-canonical NF-kappaB signal transduction [GO:0038061]; positive regulation of circadian rhythm [GO:0042753]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of proteolysis [GO:0045862]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein catabolic process [GO:0030163]; protein dephosphorylation [GO:0006470]; protein destabilization [GO:0031648]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; proteolysis [GO:0006508]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of cell cycle [GO:0051726]; regulation of circadian rhythm [GO:0042752]; regulation of proteasomal protein catabolic process [GO:0061136]; rhythmic process [GO:0048511]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]; Wnt signaling pathway [GO:0016055],GO:0000209; GO:0004842; GO:0005634; GO:0005737; GO:0005829; GO:0006470; GO:0006508; GO:0006511; GO:0008013; GO:0016055; GO:0016567; GO:0019005; GO:0030163; GO:0031146; GO:0031648; GO:0033598; GO:0038061; GO:0042752; GO:0042753; GO:0043122; GO:0043161; GO:0045309; GO:0045862; GO:0045892; GO:0045893; GO:0046983; GO:0048511; GO:0051726; GO:0060444; GO:0060828; GO:0061136; GO:0061630; GO:0070936; GO:0071407; GO:1990756; GO:1990757,899,650,615,486,700,934,768,916,1580,1593,768,2666,2020,729,601,3096,1297,1731,1745,1625,1963,1889,695,407,489,513,209,466
g1917,Q9UKP5,ATS6_HUMAN,ATS6_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 6 (ADAM-TS 6) (ADAM-TS6) (ADAMTS-6) (EC 3.4.24.-),ADAMTS6,aorta development [GO:0035904]; cardiac septum development [GO:0003279]; coronary vasculature development [GO:0060976]; extracellular matrix organization [GO:0030198]; kidney development [GO:0001822]; proteolysis [GO:0006508],GO:0001822; GO:0003279; GO:0004222; GO:0005576; GO:0006508; GO:0008237; GO:0030198; GO:0031012; GO:0035904; GO:0046872; GO:0060976,803,2497,1993,5533,945,5915,6737,5645,656,494,573,1663,881,198,607,584,428,284,438,91,461,108,4358,2333,1483,4341,3303,2843
g11906,Q99497,PARK7_HUMAN,PARK7_HUMAN,"Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1) (DJ-1) (Protein/nucleic acid deglycase DJ-1) (EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)",PARK7,"activation of protein kinase B activity [GO:0032148]; adult locomotory behavior [GO:0008344]; autophagy [GO:0006914]; cellular detoxification of aldehyde [GO:0110095]; cellular detoxification of methylglyoxal [GO:0140041]; cellular response to glyoxal [GO:0036471]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxidative stress [GO:0034599]; detection of oxidative stress [GO:0070994]; detoxification of copper ion [GO:0010273]; detoxification of hydrogen peroxide [GO:0061691]; detoxification of mercury ion [GO:0050787]; DNA repair [GO:0006281]; dopamine uptake involved in synaptic transmission [GO:0051583]; glucose homeostasis [GO:0042593]; glutathione deglycation [GO:0036531]; glycolate biosynthetic process [GO:0046295]; glyoxal metabolic process [GO:1903189]; guanine deglycation [GO:0106044]; guanine deglycation, glyoxal removal [GO:0106046]; guanine deglycation, methylglyoxal removal [GO:0106045]; hydrogen peroxide metabolic process [GO:0042743]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; lactate biosynthetic process [GO:0019249]; membrane depolarization [GO:0051899]; membrane hyperpolarization [GO:0060081]; methylglyoxal catabolic process to lactate [GO:0061727]; methylglyoxal metabolic process [GO:0009438]; mitochondrion organization [GO:0007005]; negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway [GO:2001268]; negative regulation of death-inducing signaling complex assembly [GO:1903073]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; negative regulation of gene expression [GO:0010629]; negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway [GO:1903384]; negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide [GO:1903751]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of nitrosative stress-induced intrinsic apoptotic signaling pathway [GO:1905259]; negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902176]; negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903377]; negative regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032435]; negative regulation of protein acetylation [GO:1901984]; negative regulation of protein binding [GO:0032091]; negative regulation of protein export from nucleus [GO:0046826]; negative regulation of protein K48-linked deubiquitination [GO:1903094]; negative regulation of protein kinase activity [GO:0006469]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of protein sumoylation [GO:0033234]; negative regulation of protein ubiquitination [GO:0031397]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; negative regulation of TRAIL-activated apoptotic signaling pathway [GO:1903122]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; negative regulation of ubiquitin-specific protease activity [GO:2000157]; peptidyl-arginine deglycation [GO:0036527]; peptidyl-cysteine deglycation [GO:0036526]; peptidyl-lysine deglycation [GO:0036528]; positive regulation of acute inflammatory response to antigenic stimulus [GO:0002866]; positive regulation of androgen receptor activity [GO:2000825]; positive regulation of autophagy of mitochondrion [GO:1903599]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of dopamine biosynthetic process [GO:1903181]; positive regulation of gene expression [GO:0010628]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of L-dopa biosynthetic process [GO:1903197]; positive regulation of L-dopa decarboxylase activity [GO:1903200]; positive regulation of mitochondrial electron transport, NADH to ubiquinone [GO:1902958]; positive regulation of NAD(P)H oxidase activity [GO:0033864]; positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902177]; positive regulation of peptidyl-serine phosphorylation [GO:0033138]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein localization to nucleus [GO:1900182]; positive regulation of protein-containing complex assembly [GO:0031334]; positive regulation of pyrroline-5-carboxylate reductase activity [GO:1903168]; positive regulation of reactive oxygen species biosynthetic process [GO:1903428]; positive regulation of reactive oxygen species metabolic process [GO:2000379]; positive regulation of superoxide dismutase activity [GO:1901671]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription regulatory region DNA binding [GO:2000679]; positive regulation of tyrosine 3-monooxygenase activity [GO:1903178]; protein deglycation, glyoxal removal [GO:0036529]; protein deglycation, methylglyoxal removal [GO:0036530]; protein deglycosylation [GO:0006517]; protein stabilization [GO:0050821]; proteolysis [GO:0006508]; Ras protein signal transduction [GO:0007265]; regulation of androgen receptor signaling pathway [GO:0060765]; regulation of inflammatory response [GO:0050727]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of neuron apoptotic process [GO:0043523]; regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903376]; regulation of supramolecular fiber organization [GO:1902903]; response to oxidative stress [GO:0006979]; single fertilization [GO:0007338]",GO:0000785; GO:0001933; GO:0002866; GO:0003713; GO:0003729; GO:0005102; GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005783; GO:0005829; GO:0005886; GO:0005912; GO:0006281; GO:0006469; GO:0006508; GO:0006517; GO:0006914; GO:0006954; GO:0006979; GO:0007005; GO:0007265; GO:0007338; GO:0008233; GO:0008344; GO:0009438; GO:0010273; GO:0010628; GO:0010629; GO:0016532; GO:0016605; GO:0016684; GO:0019249; GO:0019826; GO:0019899; GO:0019900; GO:0019955; GO:0030073; GO:0030424; GO:0031334; GO:0031397; GO:0032091; GO:0032148; GO:0032435; GO:0032757; GO:0033138; GO:0033234; GO:0033864; GO:0034599; GO:0036470; GO:0036471; GO:0036478; GO:0036524; GO:0036526; GO:0036527; GO:0036528; GO:0036529; GO:0036530; GO:0036531; GO:0042593; GO:0042743; GO:0042802; GO:0042803; GO:0043523; GO:0043524; GO:0044297; GO:0044388; GO:0044390; GO:0044877; GO:0045121; GO:0045296; GO:0045340; GO:0045944; GO:0046295; GO:0046826; GO:0048471; GO:0050681; GO:0050727; GO:0050787; GO:0050821; GO:0051091; GO:0051444; GO:0051583; GO:0051881; GO:0051897; GO:0051899; GO:0051920; GO:0060081; GO:0060765; GO:0061691; GO:0061727; GO:0070062; GO:0070301; GO:0070994; GO:0097110; GO:0098793; GO:0106044; GO:0106045; GO:0106046; GO:0110095; GO:0140041; GO:0140297; GO:1900182; GO:1901671; GO:1901984; GO:1902176; GO:1902177; GO:1902236; GO:1902903; GO:1902958; GO:1903073; GO:1903094; GO:1903122; GO:1903135; GO:1903136; GO:1903168; GO:1903178; GO:1903181; GO:1903189; GO:1903197; GO:1903200; GO:1903376; GO:1903377; GO:1903384; GO:1903427; GO:1903428; GO:1903599; GO:1903751; GO:1905259; GO:1990381; GO:1990422; GO:2000157; GO:2000379; GO:2000679; GO:2000825; GO:2001237; GO:2001268,936,745,692,620,1152,902,619,875,332,113,209,395,192,28,518,184,176,226,193,96,128,176,521,365,407,308,503,337
g9401,O76031,CLPX_HUMAN,CLPX_HUMAN,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",CLPX,ATP metabolic process [GO:0046034]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603],GO:0005524; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006508; GO:0008270; GO:0009368; GO:0009841; GO:0016504; GO:0016887; GO:0042645; GO:0046034; GO:0046983; GO:0051082; GO:0051603; GO:0140662,574,359,490,176,255,283,258,377,331,380,471,394,887,113,176,245,206,197,307,189,90,223,208,216,154,192,184,161
g21415,Q9UQC9,CLCA2_HUMAN,CLCA2_HUMAN,"Calcium-activated chloride channel regulator 2 (EC 3.4.-.-) (Calcium-activated chloride channel family member 2) (hCLCA2) (Calcium-activated chloride channel protein 3) (CaCC-3) (hCaCC-3) [Cleaved into: Calcium-activated chloride channel regulator 2, 109 kDa form; Calcium-activated chloride channel regulator 2, 35 kDa form]",CLCA2 CACC3,cell adhesion [GO:0007155]; monoatomic ion transmembrane transport [GO:0034220]; proteolysis [GO:0006508],GO:0004222; GO:0005229; GO:0005254; GO:0005576; GO:0005654; GO:0005829; GO:0005886; GO:0006508; GO:0007155; GO:0009925; GO:0030054; GO:0031965; GO:0034220; GO:0046872; GO:0070161,3945,11786,8957,10014,7382,8539,14529,11950,2728,1813,2433,1960,4872,837,464,2442,2069,571,794,908,1430,2228,5061,4061,3437,6253,4828,4406
