pycn_heli.0001	AUGUSTUS	gene	31144180	31170373	0.97	-	.	g5039
pycn_heli.0001	AUGUSTUS	gene	31189923	31202679	1	+	.	g5040
pycn_heli.0001	AUGUSTUS	gene	31214782	31286827	3.49	-	.	g5041
pycn_heli.0001	AUGUSTUS	gene	31290341	31303889	1	-	.	g5042
pycn_heli.0001	AUGUSTUS	gene	31312649	31322371	0.84	-	.	g5043
pycn_heli.0001	AUGUSTUS	gene	31327426	31329012	0.97	+	.	g5044
pycn_heli.0001	AUGUSTUS	gene	31331138	31333378	0.59	-	.	g5045
pycn_heli.0001	AUGUSTUS	gene	31336233	31346004	1	+	.	g5046
pycn_heli.0001	AUGUSTUS	gene	31347835	31355025	0.54	+	.	g5047
pycn_heli.0001	AUGUSTUS	gene	31355046	31355405	1	+	.	g5048
pycn_heli.0001	AUGUSTUS	gene	31370443	31370685	1	-	.	g5049
pycn_heli.0001	AUGUSTUS	gene	31370780	31410140	0.42	-	.	g5050
pycn_heli.0001	AUGUSTUS	gene	31427391	31427597	0.54	-	.	g5051
pycn_heli.0001	AUGUSTUS	gene	31430101	31432260	0.52	-	.	g5052
pycn_heli.0001	AUGUSTUS	gene	31443237	31450934	0.76	+	.	g5053
pycn_heli.0001	AUGUSTUS	gene	31457733	31483291	0.26	-	.	g5054
pycn_heli.0001	AUGUSTUS	gene	31498154	31504222	1	+	.	g5055
pycn_heli.0001	AUGUSTUS	gene	31507824	31519330	0.42	-	.	g5056
pycn_heli.0001	AUGUSTUS	gene	31525440	31541201	1	+	.	g5057
pycn_heli.0001	AUGUSTUS	gene	31552154	31556121	0.44	+	.	g5058
pycn_heli.0001	AUGUSTUS	gene	31558955	31564695	1	-	.	g5059
pycn_heli.0001	AUGUSTUS	gene	31568862	31573607	0.34	+	.	g5060
pycn_heli.0001	AUGUSTUS	gene	31581354	31587200	0.99	-	.	g5061
pycn_heli.0001	AUGUSTUS	gene	31587773	31596022	1	+	.	g5062
pycn_heli.0001	AUGUSTUS	gene	31601967	31602434	0.98	+	.	g5063
pycn_heli.0001	AUGUSTUS	gene	31606473	31606736	1	-	.	g5064
pycn_heli.0001	AUGUSTUS	gene	31608119	31620273	0.55	+	.	g5065
pycn_heli.0001	AUGUSTUS	gene	31634372	31641973	1	-	.	g5066
pycn_heli.0001	AUGUSTUS	gene	31644706	31656741	0.99	+	.	g5067
pycn_heli.0001	AUGUSTUS	gene	31666645	31673250	1.41	-	.	g5068
pycn_heli.0001	AUGUSTUS	gene	31671071	31673419	0.5	-	.	g5069
pycn_heli.0001	AUGUSTUS	gene	31703558	31704828	1	+	.	g5070
pycn_heli.0001	AUGUSTUS	gene	31708822	31723534	0.95	-	.	g5071
pycn_heli.0001	AUGUSTUS	gene	31728176	31745795	1	+	.	g5072
pycn_heli.0001	AUGUSTUS	gene	31749417	31755199	0.82	+	.	g5073
pycn_heli.0001	AUGUSTUS	gene	31756144	31756847	0.96	+	.	g5074
pycn_heli.0001	AUGUSTUS	gene	31760830	31762372	0.48	+	.	g5075
pycn_heli.0001	AUGUSTUS	gene	31793457	31795513	0.67	-	.	g5076
pycn_heli.0001	AUGUSTUS	gene	31821370	31897357	1	-	.	g5077
pycn_heli.0001	AUGUSTUS	gene	31906930	31908408	1	+	.	g5078
pycn_heli.0001	AUGUSTUS	gene	31912550	31936350	0.95	-	.	g5079
pycn_heli.0001	AUGUSTUS	gene	31940047	31944353	0.97	+	.	g5080
pycn_heli.0001	AUGUSTUS	gene	31947566	31961611	1.69	-	.	g5081
pycn_heli.0001	AUGUSTUS	gene	31968643	31970547	0	+	.	g5082
pycn_heli.0001	AUGUSTUS	gene	31971527	31978484	0	-	.	g5083
pycn_heli.0001	AUGUSTUS	gene	31979031	31980625	0.84	+	.	g5084
pycn_heli.0001	AUGUSTUS	gene	31983320	31987448	0.91	-	.	g5085
pycn_heli.0001	AUGUSTUS	gene	31988424	32002817	0.95	-	.	g5086
pycn_heli.0001	AUGUSTUS	gene	32006109	32006327	0.97	+	.	g5087
pycn_heli.0001	AUGUSTUS	gene	32015857	32037468	1	+	.	g5088
pycn_heli.0001	AUGUSTUS	gene	32044670	32048538	0.95	+	.	g5089
pycn_heli.0001	AUGUSTUS	gene	32049586	32051041	0.54	-	.	g5090
pycn_heli.0001	AUGUSTUS	gene	32051258	32055829	0.88	+	.	g5091
pycn_heli.0001	AUGUSTUS	gene	32060508	32062712	1	-	.	g5092
pycn_heli.0001	AUGUSTUS	gene	32065748	32169467	2.85	+	.	g5093
pycn_heli.0001	AUGUSTUS	gene	32180444	32181677	0.99	-	.	g5094
pycn_heli.0001	AUGUSTUS	gene	32183937	32192540	0.99	-	.	g5095
pycn_heli.0001	AUGUSTUS	gene	32192567	32222793	0.56	-	.	g5096
pycn_heli.0001	AUGUSTUS	gene	32223659	32241041	0.4	+	.	g5097
pycn_heli.0001	AUGUSTUS	gene	32247408	32256774	0.47	+	.	g5098
pycn_heli.0001	AUGUSTUS	gene	32265273	32265494	0.8	-	.	g5099
pycn_heli.0001	AUGUSTUS	gene	32274192	32281252	0.39	-	.	g5100
pycn_heli.0001	AUGUSTUS	gene	32285361	32287048	0.34	+	.	g5101
pycn_heli.0001	AUGUSTUS	gene	32288156	32309263	0.79	+	.	g5102
pycn_heli.0001	AUGUSTUS	gene	32315787	32317383	1	-	.	g5103
pycn_heli.0001	AUGUSTUS	gene	32326186	32330918	1	+	.	g5104
pycn_heli.0001	AUGUSTUS	gene	32330978	32362898	0.77	+	.	g5105
pycn_heli.0001	AUGUSTUS	gene	32368294	32369565	1	-	.	g5106
pycn_heli.0001	AUGUSTUS	gene	32369758	32372390	0.74	+	.	g5107
pycn_heli.0001	AUGUSTUS	gene	32377203	32381635	0.89	-	.	g5108
pycn_heli.0001	AUGUSTUS	gene	32383208	32388237	1	+	.	g5109
pycn_heli.0001	AUGUSTUS	gene	32391818	32398133	0.47	-	.	g5110
pycn_heli.0001	AUGUSTUS	gene	32402774	32407725	1	-	.	g5111
pycn_heli.0001	AUGUSTUS	gene	32411885	32412547	1	-	.	g5112
pycn_heli.0001	AUGUSTUS	gene	32414966	32440299	0.99	+	.	g5113
pycn_heli.0001	AUGUSTUS	gene	32448564	32448878	1	+	.	g5114
pycn_heli.0001	AUGUSTUS	gene	32454599	32468634	1	-	.	g5115
pycn_heli.0001	AUGUSTUS	gene	32498949	32499251	0.96	+	.	g5116
pycn_heli.0001	AUGUSTUS	gene	32559853	32562652	1	+	.	g5117
pycn_heli.0001	AUGUSTUS	gene	32578256	32578585	0.88	-	.	g5118
pycn_heli.0001	AUGUSTUS	gene	32606545	32606883	0.95	-	.	g5119
pycn_heli.0001	AUGUSTUS	gene	32645284	32653609	0.31	-	.	g5120
pycn_heli.0001	AUGUSTUS	gene	32689564	32694521	0.35	-	.	g5121
pycn_heli.0001	AUGUSTUS	gene	32711206	32718424	0.59	+	.	g5122
pycn_heli.0001	AUGUSTUS	gene	32736496	32736810	0.98	-	.	g5123
pycn_heli.0001	AUGUSTUS	gene	32758473	32758934	0.76	+	.	g5124
pycn_heli.0001	AUGUSTUS	gene	32797602	32797805	0.77	-	.	g5125
pycn_heli.0001	AUGUSTUS	gene	32805879	32806262	0.85	+	.	g5126
pycn_heli.0001	AUGUSTUS	gene	32860058	32913955	0.61	+	.	g5127
pycn_heli.0001	AUGUSTUS	gene	32914013	32915103	0.62	+	.	g5128
pycn_heli.0001	AUGUSTUS	gene	32930257	32954112	0.98	-	.	g5129
pycn_heli.0001	AUGUSTUS	gene	32954918	32966588	0.96	-	.	g5130
pycn_heli.0001	AUGUSTUS	gene	32966674	32969837	0.56	-	.	g5131
pycn_heli.0001	AUGUSTUS	gene	32975765	32980532	0.61	+	.	g5132
pycn_heli.0001	AUGUSTUS	gene	32980724	32982011	0.61	+	.	g5133
pycn_heli.0001	AUGUSTUS	gene	32987982	32988443	1	+	.	g5134
pycn_heli.0001	AUGUSTUS	gene	32993133	32994703	0.87	+	.	g5135
pycn_heli.0001	AUGUSTUS	gene	33005220	33008888	1	-	.	g5136
pycn_heli.0001	AUGUSTUS	gene	33013013	33017326	0.81	-	.	g5137
pycn_heli.0001	AUGUSTUS	gene	33021931	33048841	0.97	+	.	g5138
pycn_heli.0001	AUGUSTUS	gene	33057467	33079408	3	+	.	g5139
pycn_heli.0001	AUGUSTUS	gene	33090723	33105347	2.86	-	.	g5140
pycn_heli.0001	AUGUSTUS	gene	33109585	33110586	1	-	.	g5141
pycn_heli.0001	AUGUSTUS	gene	33118386	33127833	1.36	-	.	g5142
pycn_heli.0001	AUGUSTUS	gene	33132551	33142690	1	+	.	g5143
pycn_heli.0001	AUGUSTUS	gene	33147731	33149500	1	-	.	g5144
pycn_heli.0001	AUGUSTUS	gene	33154989	33165617	1	-	.	g5145
pycn_heli.0001	AUGUSTUS	gene	33165850	33171918	1	+	.	g5146
pycn_heli.0001	AUGUSTUS	gene	33173318	33185824	1	-	.	g5147
pycn_heli.0001	AUGUSTUS	gene	33193804	33218626	1	-	.	g5148
pycn_heli.0001	AUGUSTUS	gene	33239239	33257705	1	+	.	g5149
pycn_heli.0001	AUGUSTUS	gene	33265921	33268315	0.92	-	.	g5150
pycn_heli.0001	AUGUSTUS	gene	33268354	33272421	1	-	.	g5151
pycn_heli.0001	AUGUSTUS	gene	33301461	33311092	1	+	.	g5152
pycn_heli.0001	AUGUSTUS	gene	33317159	33365197	1.18	-	.	g5153
pycn_heli.0001	AUGUSTUS	gene	33370361	33376946	2.37	+	.	g5154
pycn_heli.0001	AUGUSTUS	gene	33380781	33437454	0.95	+	.	g5155
pycn_heli.0001	AUGUSTUS	gene	33437768	33438112	0.99	+	.	g5156
pycn_heli.0001	AUGUSTUS	gene	33459891	33505068	1	+	.	g5157
pycn_heli.0001	AUGUSTUS	gene	33518061	33537938	1	-	.	g5158
pycn_heli.0001	AUGUSTUS	gene	33549113	33553665	1	-	.	g5159
pycn_heli.0001	AUGUSTUS	gene	33556436	33560004	1	+	.	g5160
pycn_heli.0001	AUGUSTUS	gene	33560142	33572234	1	+	.	g5161
pycn_heli.0001	AUGUSTUS	gene	33577620	33585649	1	+	.	g5162
pycn_heli.0001	AUGUSTUS	gene	33592924	33597826	0.75	-	.	g5163
pycn_heli.0001	AUGUSTUS	gene	33600531	33673893	1	+	.	g5164
pycn_heli.0001	AUGUSTUS	gene	33733931	33735587	1	-	.	g5165
pycn_heli.0001	AUGUSTUS	gene	33763912	33766930	0.56	-	.	g5166
pycn_heli.0001	AUGUSTUS	gene	33776119	33779260	0.63	+	.	g5167
pycn_heli.0001	AUGUSTUS	gene	33780116	33780385	0.72	+	.	g5168
pycn_heli.0001	AUGUSTUS	gene	33794614	33815535	0.91	-	.	g5169
pycn_heli.0001	AUGUSTUS	gene	33868443	33868679	0.62	-	.	g5170
pycn_heli.0001	AUGUSTUS	gene	33884886	33887170	0.3	+	.	g5171
pycn_heli.0001	AUGUSTUS	gene	33890409	33900974	1	-	.	g5172
pycn_heli.0001	AUGUSTUS	gene	33905665	33906891	0.85	-	.	g5173
pycn_heli.0001	AUGUSTUS	gene	33907310	33907780	0.86	-	.	g5174
pycn_heli.0001	AUGUSTUS	gene	33909163	33909915	1	-	.	g5175
pycn_heli.0001	AUGUSTUS	gene	33914160	33920885	1	-	.	g5176
pycn_heli.0001	AUGUSTUS	gene	33921233	33928617	0.82	+	.	g5177
pycn_heli.0001	AUGUSTUS	gene	33937716	33951650	0.76	-	.	g5178
pycn_heli.0001	AUGUSTUS	gene	33951674	33977925	0.66	-	.	g5179
pycn_heli.0001	AUGUSTUS	gene	34009861	34032464	1	+	.	g5180
pycn_heli.0001	AUGUSTUS	gene	34019532	34022135	0.58	-	.	g5181
pycn_heli.0001	AUGUSTUS	gene	34024120	34026209	0.4	-	.	g5182
pycn_heli.0001	AUGUSTUS	gene	34049843	34059516	1	-	.	g5183
pycn_heli.0001	AUGUSTUS	gene	34065726	34067266	0.88	-	.	g5184
pycn_heli.0001	AUGUSTUS	gene	34083282	34097134	1	-	.	g5185
pycn_heli.0001	AUGUSTUS	gene	34102588	34104084	1.67	-	.	g5186
pycn_heli.0001	AUGUSTUS	gene	34104318	34104860	0.87	-	.	g5187
pycn_heli.0001	AUGUSTUS	gene	34106510	34111294	1	+	.	g5188
pycn_heli.0001	AUGUSTUS	gene	34114370	34117621	0.65	-	.	g5189
pycn_heli.0001	AUGUSTUS	gene	34117746	34119449	1	-	.	g5190
pycn_heli.0001	AUGUSTUS	gene	34120903	34135757	0.45	-	.	g5191
pycn_heli.0001	AUGUSTUS	gene	34139195	34156418	1.73	-	.	g5192
pycn_heli.0001	AUGUSTUS	gene	34157821	34159715	0.75	+	.	g5193
pycn_heli.0001	AUGUSTUS	gene	34158983	34159339	0.9	+	.	g5194
pycn_heli.0001	AUGUSTUS	gene	34159811	34160723	0.83	+	.	g5195
pycn_heli.0001	AUGUSTUS	gene	34174678	34182414	1	+	.	g5196
pycn_heli.0001	AUGUSTUS	gene	34194353	34200042	1	+	.	g5197
pycn_heli.0001	AUGUSTUS	gene	34200078	34200356	1	+	.	g5198
pycn_heli.0001	AUGUSTUS	gene	34230962	34233780	1	+	.	g5199
pycn_heli.0001	AUGUSTUS	gene	34250305	34256636	1	+	.	g5200
pycn_heli.0001	AUGUSTUS	gene	34261996	34266709	0.64	-	.	g5201
pycn_heli.0001	AUGUSTUS	gene	34272167	34277319	1	-	.	g5202
pycn_heli.0001	AUGUSTUS	gene	34292037	34306448	1	-	.	g5203
pycn_heli.0001	AUGUSTUS	gene	34310380	34314919	1	-	.	g5204
pycn_heli.0001	AUGUSTUS	gene	34318178	34318993	1	-	.	g5205
pycn_heli.0001	AUGUSTUS	gene	34327810	34403022	0.98	+	.	g5206
pycn_heli.0001	AUGUSTUS	gene	34403119	34405004	1	+	.	g5207
pycn_heli.0001	AUGUSTUS	gene	34405034	34429595	0.74	+	.	g5208
pycn_heli.0001	AUGUSTUS	gene	34435348	34445999	0.16	-	.	g5209
pycn_heli.0001	AUGUSTUS	gene	34459889	34461070	0.65	-	.	g5210
pycn_heli.0001	AUGUSTUS	gene	34474374	34478847	1	-	.	g5211
pycn_heli.0001	AUGUSTUS	gene	34484614	34537191	0.13	-	.	g5212
pycn_heli.0001	AUGUSTUS	gene	34551428	34552034	1	-	.	g5213
pycn_heli.0001	AUGUSTUS	gene	34552068	34553565	1	-	.	g5214
pycn_heli.0001	AUGUSTUS	gene	34553598	34580482	0.27	-	.	g5215
pycn_heli.0001	AUGUSTUS	gene	34582279	34590604	0.9	+	.	g5216
pycn_heli.0001	AUGUSTUS	gene	34646629	34647141	1	+	.	g5217
pycn_heli.0001	AUGUSTUS	gene	34668874	34676689	0.75	+	.	g5218
pycn_heli.0001	AUGUSTUS	gene	34676961	34677548	0.57	+	.	g5219
pycn_heli.0001	AUGUSTUS	gene	34684973	34692723	0.55	-	.	g5220
pycn_heli.0001	AUGUSTUS	gene	34697535	34698278	0.62	-	.	g5221
pycn_heli.0001	AUGUSTUS	gene	34715905	34721435	1	-	.	g5222
pycn_heli.0001	AUGUSTUS	gene	34724745	34738128	0.86	+	.	g5223
pycn_heli.0001	AUGUSTUS	gene	34738180	34740943	0.92	+	.	g5224
pycn_heli.0001	AUGUSTUS	gene	34745455	34754740	1	-	.	g5225
pycn_heli.0001	AUGUSTUS	gene	34757996	34777124	1.99	-	.	g5226
pycn_heli.0001	AUGUSTUS	gene	34780159	34783717	0.82	-	.	g5227
pycn_heli.0001	AUGUSTUS	gene	34783809	34787274	0.82	-	.	g5228
pycn_heli.0001	AUGUSTUS	gene	34798434	34806218	1	+	.	g5229
pycn_heli.0001	AUGUSTUS	gene	34807649	34826945	0.53	-	.	g5230
pycn_heli.0001	AUGUSTUS	gene	34827496	34837080	1	+	.	g5231
pycn_heli.0001	AUGUSTUS	gene	34840847	34856828	1	-	.	g5232
pycn_heli.0001	AUGUSTUS	gene	34862235	34879974	0.25	-	.	g5233
pycn_heli.0001	AUGUSTUS	gene	34880269	34892029	0.85	+	.	g5234
pycn_heli.0001	AUGUSTUS	gene	34893575	34899962	0.54	-	.	g5235
pycn_heli.0001	AUGUSTUS	gene	34910520	34944632	2.69	+	.	g5236
pycn_heli.0001	AUGUSTUS	gene	34951340	34972063	0.96	-	.	g5237
pycn_heli.0001	AUGUSTUS	gene	34972324	34975084	1	+	.	g5238
pycn_heli.0001	AUGUSTUS	gene	34978845	34996332	1	-	.	g5239
pycn_heli.0001	AUGUSTUS	gene	34999069	35002054	1	+	.	g5240
pycn_heli.0001	AUGUSTUS	gene	35005992	35015079	1	+	.	g5241
pycn_heli.0001	AUGUSTUS	gene	35016394	35025006	1	+	.	g5242
pycn_heli.0001	AUGUSTUS	gene	35034694	35044835	0.27	-	.	g5243
pycn_heli.0001	AUGUSTUS	gene	35051460	35051708	0.95	+	.	g5244
pycn_heli.0001	AUGUSTUS	gene	35083341	35116198	0.97	-	.	g5245
pycn_heli.0001	AUGUSTUS	gene	35119399	35145961	0.23	-	.	g5246
pycn_heli.0001	AUGUSTUS	gene	35153268	35154176	1	-	.	g5247
pycn_heli.0001	AUGUSTUS	gene	35155667	35156029	0.75	-	.	g5248
pycn_heli.0001	AUGUSTUS	gene	35187286	35187894	0.57	-	.	g5249
pycn_heli.0001	AUGUSTUS	gene	35191038	35191973	0.95	-	.	g5250
pycn_heli.0001	AUGUSTUS	gene	35199132	35199428	0.73	+	.	g5251
pycn_heli.0001	AUGUSTUS	gene	35201800	35202057	0.7	+	.	g5252
pycn_heli.0001	AUGUSTUS	gene	35225509	35226093	0.61	-	.	g5253
pycn_heli.0001	AUGUSTUS	gene	35244054	35248738	0.4	-	.	g5254
pycn_heli.0001	AUGUSTUS	gene	35255715	35255978	0.84	+	.	g5255
pycn_heli.0001	AUGUSTUS	gene	35272479	35281477	0.32	-	.	g5256
pycn_heli.0001	AUGUSTUS	gene	35284390	35290600	1	+	.	g5257
pycn_heli.0001	AUGUSTUS	gene	35292366	35300990	1	+	.	g5258
pycn_heli.0001	AUGUSTUS	gene	35304261	35316325	2	-	.	g5259
pycn_heli.0001	AUGUSTUS	gene	35317772	35322896	0.57	+	.	g5260
pycn_heli.0001	AUGUSTUS	gene	35329356	35329988	0.7	+	.	g5261
pycn_heli.0001	AUGUSTUS	gene	35338334	35359613	1	-	.	g5262
pycn_heli.0001	AUGUSTUS	gene	35359677	35372394	0.53	-	.	g5263
pycn_heli.0001	AUGUSTUS	gene	35378324	35384357	2	-	.	g5264
pycn_heli.0001	AUGUSTUS	gene	35387596	35389431	1	+	.	g5265
pycn_heli.0001	AUGUSTUS	gene	35389464	35391081	0.99	+	.	g5266
pycn_heli.0001	AUGUSTUS	gene	35391141	35393481	1	+	.	g5267
pycn_heli.0001	AUGUSTUS	gene	35411578	35417737	0.42	-	.	g5268
pycn_heli.0001	AUGUSTUS	gene	35420928	35423826	1	+	.	g5269
pycn_heli.0001	AUGUSTUS	gene	35423891	35435094	0.82	+	.	g5270
pycn_heli.0001	AUGUSTUS	gene	35441059	35458785	0.98	-	.	g5271
pycn_heli.0001	AUGUSTUS	gene	35469979	35474385	1	+	.	g5272
pycn_heli.0001	AUGUSTUS	gene	35478322	35485301	1	+	.	g5273
pycn_heli.0001	AUGUSTUS	gene	35490624	35507676	0.54	-	.	g5274
pycn_heli.0001	AUGUSTUS	gene	35507839	35519827	1.47	+	.	g5275
pycn_heli.0001	AUGUSTUS	gene	35552996	35576172	0.47	+	.	g5276
pycn_heli.0001	AUGUSTUS	gene	35576355	35586396	0.41	+	.	g5277
pycn_heli.0001	AUGUSTUS	gene	35586573	35595192	0.37	+	.	g5278
pycn_heli.0001	AUGUSTUS	gene	35605130	35611096	1	-	.	g5279
pycn_heli.0001	AUGUSTUS	gene	35612618	35620248	1	+	.	g5280
pycn_heli.0001	AUGUSTUS	gene	35625359	35626710	0.73	-	.	g5281
pycn_heli.0001	AUGUSTUS	gene	35628856	35653206	0.91	+	.	g5282
pycn_heli.0001	AUGUSTUS	gene	35657245	35676614	1	+	.	g5283
pycn_heli.0001	AUGUSTUS	gene	35682106	35682932	0.36	+	.	g5284
pycn_heli.0001	AUGUSTUS	gene	35684307	35690950	1	+	.	g5285
pycn_heli.0001	AUGUSTUS	gene	35692421	35697208	0.49	-	.	g5286
pycn_heli.0001	AUGUSTUS	gene	35704187	35742356	0.43	-	.	g5287
pycn_heli.0001	AUGUSTUS	gene	35775227	35790089	0.75	-	.	g5288
pycn_heli.0001	AUGUSTUS	gene	35796241	35796705	0.89	-	.	g5289
pycn_heli.0001	AUGUSTUS	gene	35797395	35805603	1	-	.	g5290
pycn_heli.0001	AUGUSTUS	gene	35806278	35810803	1	+	.	g5291
pycn_heli.0001	AUGUSTUS	gene	35812671	35814390	1	+	.	g5292
pycn_heli.0001	AUGUSTUS	gene	35817357	35850094	1	-	.	g5293
pycn_heli.0001	AUGUSTUS	gene	35837756	35842069	0.58	+	.	g5294
pycn_heli.0001	AUGUSTUS	gene	35851346	35853679	1	+	.	g5295
pycn_heli.0001	AUGUSTUS	gene	35861031	35867688	1	-	.	g5296
pycn_heli.0001	AUGUSTUS	gene	35873603	35886155	1	-	.	g5297
pycn_heli.0001	AUGUSTUS	gene	35889249	35926842	0.99	+	.	g5298
pycn_heli.0001	AUGUSTUS	gene	35935908	35937380	1	-	.	g5299
pycn_heli.0001	AUGUSTUS	gene	35939709	35946104	1	+	.	g5300
pycn_heli.0001	AUGUSTUS	gene	35952001	36007393	1.29	+	.	g5301
pycn_heli.0001	AUGUSTUS	gene	36017120	36024613	1	-	.	g5302
pycn_heli.0001	AUGUSTUS	gene	36024859	36025248	0.69	-	.	g5303
pycn_heli.0001	AUGUSTUS	gene	36029607	36030695	1	+	.	g5304
pycn_heli.0001	AUGUSTUS	gene	36031262	36032471	1	+	.	g5305
pycn_heli.0001	AUGUSTUS	gene	36032498	36034439	0.94	+	.	g5306
pycn_heli.0001	AUGUSTUS	gene	36037995	36046586	0.33	+	.	g5307
pycn_heli.0001	AUGUSTUS	gene	36055448	36075277	0.85	-	.	g5308
pycn_heli.0001	AUGUSTUS	gene	36075298	36077877	0.85	-	.	g5309
pycn_heli.0001	AUGUSTUS	gene	36093635	36095914	1	-	.	g5310
pycn_heli.0001	AUGUSTUS	gene	36100017	36120657	0.19	-	.	g5311
pycn_heli.0001	AUGUSTUS	gene	36125718	36192382	0.51	-	.	g5312
pycn_heli.0001	AUGUSTUS	gene	36227842	36228243	0.72	+	.	g5313
pycn_heli.0001	AUGUSTUS	gene	36237997	36271706	1	-	.	g5314
pycn_heli.0001	AUGUSTUS	gene	36278205	36298077	1	+	.	g5315
pycn_heli.0001	AUGUSTUS	gene	36301917	36305206	0.72	-	.	g5316
pycn_heli.0001	AUGUSTUS	gene	36308824	36327760	1	+	.	g5317
pycn_heli.0001	AUGUSTUS	gene	36342444	36344159	0.87	+	.	g5318
pycn_heli.0001	AUGUSTUS	gene	36348182	36349647	0.27	+	.	g5319
pycn_heli.0001	AUGUSTUS	gene	36362873	36363544	1	-	.	g5320
pycn_heli.0001	AUGUSTUS	gene	36365179	36386483	0.27	-	.	g5321
pycn_heli.0001	AUGUSTUS	gene	36389184	36470844	0.15	-	.	g5322
pycn_heli.0001	AUGUSTUS	gene	36500659	36501141	0.99	+	.	g5323
pycn_heli.0001	AUGUSTUS	gene	36541906	36545700	0.22	+	.	g5324
pycn_heli.0001	AUGUSTUS	gene	36565165	36572543	0.16	-	.	g5325
pycn_heli.0001	AUGUSTUS	gene	36584296	36600012	0.07	-	.	g5326
pycn_heli.0001	AUGUSTUS	gene	36610218	36680557	0.05	-	.	g5327
pycn_heli.0001	AUGUSTUS	gene	36688662	36689731	0.72	-	.	g5328
pycn_heli.0001	AUGUSTUS	gene	36688747	36689565	0.9	-	.	g5329
pycn_heli.0001	AUGUSTUS	gene	36690203	36693964	0.26	-	.	g5330
pycn_heli.0001	AUGUSTUS	gene	36703039	36703287	1	+	.	g5331
pycn_heli.0001	AUGUSTUS	gene	36739885	36743577	0.62	-	.	g5332
pycn_heli.0001	AUGUSTUS	gene	36760138	36763245	0.84	+	.	g5333
pycn_heli.0001	AUGUSTUS	gene	36792087	36793446	0.91	+	.	g5334
pycn_heli.0001	AUGUSTUS	gene	36799221	36799667	0.67	+	.	g5335
pycn_heli.0001	AUGUSTUS	gene	36817717	36829114	0.24	+	.	g5336
pycn_heli.0001	AUGUSTUS	gene	36829200	36832731	0.76	+	.	g5337
pycn_heli.0001	AUGUSTUS	gene	36860407	36862119	1.12	-	.	g5338
pycn_heli.0001	AUGUSTUS	gene	36864995	36866131	1	-	.	g5339
pycn_heli.0129	AUGUSTUS	gene	1681	4496	0.63	-	.	g5340
pycn_heli.1404	AUGUSTUS	gene	1	3239	1	-	.	g5341
pycn_heli.1172	AUGUSTUS	gene	1	4887	0.75	+	.	g5342
pycn_heli.0404	AUGUSTUS	gene	13226	15850	0.68	+	.	g5343
pycn_heli.0646	AUGUSTUS	gene	1	5822	1.65	-	.	g5344
pycn_heli.0646	AUGUSTUS	gene	8578	9351	0.87	+	.	g5345
pycn_heli.0646	AUGUSTUS	gene	10927	11900	1	-	.	g5346
pycn_heli.0396	AUGUSTUS	gene	2456	10686	0.7	-	.	g5347
pycn_heli.0434	AUGUSTUS	gene	14414	17915	0.49	-	.	g5348
pycn_heli.0031	AUGUSTUS	gene	1	8072	0.67	-	.	g5349
pycn_heli.0031	AUGUSTUS	gene	55344	57322	0.21	-	.	g5350
pycn_heli.0031	AUGUSTUS	gene	60973	62951	0.22	-	.	g5351
pycn_heli.0031	AUGUSTUS	gene	66445	67206	0.23	+	.	g5352
pycn_heli.0031	AUGUSTUS	gene	109049	114884	0.83	+	.	g5353
pycn_heli.0031	AUGUSTUS	gene	146150	146719	1	-	.	g5354
pycn_heli.0031	AUGUSTUS	gene	146775	148734	0.44	-	.	g5355
pycn_heli.0031	AUGUSTUS	gene	150960	151706	1	+	.	g5356
pycn_heli.0031	AUGUSTUS	gene	152179	152439	0.99	-	.	g5357
pycn_heli.0031	AUGUSTUS	gene	153518	154613	0.9	+	.	g5358
pycn_heli.0031	AUGUSTUS	gene	154955	155542	0.78	+	.	g5359
pycn_heli.0031	AUGUSTUS	gene	157925	158665	0.92	+	.	g5360
pycn_heli.0031	AUGUSTUS	gene	164851	171949	0.39	+	.	g5361
pycn_heli.0010	AUGUSTUS	gene	48748	49272	0.43	-	.	g5362
pycn_heli.0010	AUGUSTUS	gene	59349	72139	0.54	-	.	g5363
pycn_heli.0010	AUGUSTUS	gene	168195	169634	0.71	+	.	g5364
pycn_heli.0010	AUGUSTUS	gene	205824	209003	0.72	-	.	g5365
pycn_heli.0010	AUGUSTUS	gene	209093	209938	0.74	-	.	g5366
pycn_heli.0010	AUGUSTUS	gene	210068	211685	0.64	-	.	g5367
pycn_heli.0010	AUGUSTUS	gene	287518	303146	0.2	+	.	g5368
pycn_heli.0010	AUGUSTUS	gene	317871	328711	1.98	+	.	g5369
pycn_heli.0010	AUGUSTUS	gene	328753	354952	1.79	+	.	g5370
pycn_heli.0010	AUGUSTUS	gene	355254	358223	0.41	+	.	g5371
pycn_heli.0010	AUGUSTUS	gene	358691	374224	1.68	+	.	g5372
pycn_heli.0010	AUGUSTUS	gene	375613	412593	3.45	+	.	g5373
pycn_heli.0010	AUGUSTUS	gene	412650	444408	3.35	+	.	g5374
pycn_heli.0010	AUGUSTUS	gene	445292	445582	0.68	+	.	g5375
pycn_heli.0010	AUGUSTUS	gene	455101	495751	1	+	.	g5376
pycn_heli.0010	AUGUSTUS	gene	505719	514329	1	+	.	g5377
pycn_heli.0010	AUGUSTUS	gene	518350	524764	1	-	.	g5378
pycn_heli.0010	AUGUSTUS	gene	525156	534625	0.48	+	.	g5379
