gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g8651	23.4222192528154	16.9308317104704	3.45406884522609	4.90170650010951	9.5007708958058e-07	0.000756532813903164	39	102	31	0	0	74	10	0	15	0	0	0	sp	Q71RS6	NCKX5_HUMAN	40.393	458	254	5	217	1590	28	466	1.01e-108	337	Q71RS6	reviewed	NCKX5_HUMAN	Sodium/potassium/calcium exchanger 5 (Na(+)/K(+)/Ca(2+)-exchange protein 5) (Solute carrier family 24 member 5)	SLC24A5 JSX NCKX5	Homo sapiens (Human)	500	calcium ion import [GO:0070509]; calcium ion transmembrane transport [GO:0070588]; intracellular calcium ion homeostasis [GO:0006874]; melanin biosynthetic process [GO:0042438]; melanocyte differentiation [GO:0030318]; monoatomic ion transmembrane transport [GO:0034220]; monoatomic ion transport [GO:0006811]; negative regulation of melanin biosynthetic process [GO:0048022]	GO:0005262; GO:0005802; GO:0006811; GO:0006874; GO:0008273; GO:0015293; GO:0030318; GO:0032588; GO:0034220; GO:0042438; GO:0042470; GO:0048022; GO:0070509; GO:0070588
g21852	66086.6942862613	2.83375573333438	0.788934988074077	3.59187483908155	0.00032830752823494	0.0425578177298037	78282	61409	49791	236519	70368	34440	58489	44202	33390	17075	10828	14775	sp	Q5R5H1	METK2_PONAB	70.876	388	112	1	10	1170	6	393	0	546	Q5R5H1	reviewed	METK2_PONAB	S-adenosylmethionine synthase isoform type-2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)	MAT2A	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	395	cellular response to leukemia inhibitory factor [GO:1990830]; one-carbon metabolic process [GO:0006730]; protein heterooligomerization [GO:0051291]; protein hexamerization [GO:0034214]; S-adenosylmethionine biosynthetic process [GO:0006556]	GO:0004478; GO:0005524; GO:0005829; GO:0006556; GO:0006730; GO:0034214; GO:0042802; GO:0046872; GO:0048269; GO:0051291; GO:1990830
g17068	31.3599179881052	19.0782003665454	5.13187905252054	3.7175857363932	0.00020113573676396	0.0326542892249218	0	32	86	0	0	184	0	0	28	0	0	0	sp	Q5RAM2	ERR3_PONAB	28.571	203	129	3	10	615	245	432	6.87e-23	99.4	Q5RAM2	reviewed	ERR3_PONAB	Estrogen-related receptor gamma (Estrogen receptor-related protein 3) (Nuclear receptor subfamily 3 group B member 3)	ESRRG ERR3 NR3B3	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	435	nuclear receptor-mediated steroid hormone signaling pathway [GO:0030518]; regulation of DNA-templated transcription [GO:0006355]; retinoic acid receptor signaling pathway [GO:0048384]	GO:0003707; GO:0004879; GO:0005496; GO:0005654; GO:0006355; GO:0008270; GO:0030518; GO:0034056; GO:0048384
g16522	377.893519304888	-4.27332887021504	1.13960873513042	-3.74982109076762	0.000176960777978889	0.031333725340956	616	3233	318	49	46	97	52	30	26	18	52	44	sp	C6KFA3	AGRG6_DANRE	24.5	600	407	18	736	2472	566	1140	1.89e-41	168	C6KFA3	reviewed	AGRG6_DANRE	Adhesion G-protein coupled receptor G6 (G-protein coupled receptor 126) [Cleaved into: ADGRG6 N-terminal fragment (ADGRG6-NTF); ADGRG6 C-terminal fragment (ADGRG6-CTF)]	adgrg6 gpr126	Danio rerio (Zebrafish) (Brachydanio rerio)	1185	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cAMP-mediated signaling [GO:0019933]; cell surface receptor signaling pathway [GO:0007166]; ear development [GO:0043583]; G protein-coupled receptor signaling pathway [GO:0007186]; heart development [GO:0007507]; heart trabecula formation [GO:0060347]; mitochondrion organization [GO:0007005]; myelination [GO:0042552]; myelination in peripheral nervous system [GO:0022011]; myelination of posterior lateral line nerve axons [GO:0048932]; ossification [GO:0001503]; peripheral nervous system myelin formation [GO:0032290]; regulation of sprouting angiogenesis [GO:1903670]; Schwann cell differentiation [GO:0014037]; semicircular canal fusion [GO:0060879]	GO:0001503; GO:0004930; GO:0005518; GO:0005886; GO:0007005; GO:0007166; GO:0007186; GO:0007189; GO:0007507; GO:0014037; GO:0019933; GO:0022011; GO:0032290; GO:0042552; GO:0043236; GO:0043583; GO:0048932; GO:0050840; GO:0060347; GO:0060879; GO:1903670
g3577	2136.20277664507	4.16592923411549	1.05461730779512	3.95018098349358	7.80921208829472e-05	0.0176467087216844	1737	638	799	5922	5317	914	713	1670	1020	598	263	271	sp	Q6BEA0	PLXA4_DANRE	31.509	749	459	24	4	2187	440	1155	4.34e-103	362	Q6BEA0	reviewed	PLXA4_DANRE	Plexin-A4	plxna4	Danio rerio (Zebrafish) (Brachydanio rerio)	1903	axon guidance [GO:0007411]; axonal defasciculation [GO:0007414]; morphogenesis of a branching structure [GO:0001763]; negative regulation of cell adhesion [GO:0007162]; positive regulation of axonogenesis [GO:0050772]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]	GO:0001763; GO:0002116; GO:0005886; GO:0007162; GO:0007411; GO:0007414; GO:0008360; GO:0016020; GO:0017154; GO:0030334; GO:0050772
g3578	271.555566081635	3.51252203244486	0.961789441536382	3.65206965345126	0.00026013530003095	0.0370847521323754	240	109	100	683	612	207	231	146	109	85	89	19	sp	Q6BEA0	PLXA4_DANRE	29.67	364	189	13	109	1032	42	394	2.69e-30	125	Q6BEA0	reviewed	PLXA4_DANRE	Plexin-A4	plxna4	Danio rerio (Zebrafish) (Brachydanio rerio)	1903	axon guidance [GO:0007411]; axonal defasciculation [GO:0007414]; morphogenesis of a branching structure [GO:0001763]; negative regulation of cell adhesion [GO:0007162]; positive regulation of axonogenesis [GO:0050772]; regulation of cell migration [GO:0030334]; regulation of cell shape [GO:0008360]	GO:0001763; GO:0002116; GO:0005886; GO:0007162; GO:0007411; GO:0007414; GO:0008360; GO:0016020; GO:0017154; GO:0030334; GO:0050772
g13434	2761.63640488155	2.73561223611563	0.765196806392563	3.57504397987803	0.000350169027686989	0.0440265148946002	1748	1190	1216	5568	5291	1616	3078	2445	1994	2581	1070	1201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3868	191.266514297355	3.26715983673882	0.894348628056574	3.6531166194534	0.000259076493203716	0.0370847521323754	39	28	32	355	134	144	368	459	70	372	211	165	sp	Q6NWH0	CK068_DANRE	35.433	127	63	3	166	525	44	158	2.11e-15	72.8	Q6NWH0	reviewed	CK068_DANRE	UPF0696 protein C11orf68 homolog	P5436 zgc:63470	Danio rerio (Zebrafish) (Brachydanio rerio)	249		
g22159	12573.8702233836	3.87405674893321	0.785890166010821	4.92951422028592	8.2434335504649e-07	0.000756532813903164	9537	4856	10730	15497	25305	36431	5790	3341	2823	855	524	1856	sp	Q99PW6	MMP24_RAT	35.095	473	239	16	148	1401	83	542	2.27e-77	257	Q99PW6	reviewed	MMP24_RAT	Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24]	Mmp24 Mt5mmp	Rattus norvegicus (Rat)	618	cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; collagen catabolic process [GO:0030574]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; extracellular matrix organization [GO:0030198]; glial cell differentiation [GO:0010001]; neuronal stem cell population maintenance [GO:0097150]; proteolysis [GO:0006508]	GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008233; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0097150; GO:0098742
g19197	33.7843155193362	18.5524054518551	3.6314295808539	5.10884351156623	3.24136668317522e-07	0.000451684447300468	30	104	70	0	0	127	0	44	7	0	0	0	sp	Q91910	HNF1B_XENLA	33.514	185	60	5	1	456	273	427	2.06e-16	83.2	Q91910	reviewed	HNF1B_XENLA	Hepatocyte nuclear factor 1-beta (HNF-1B) (LFB3) (XlFB3)	hnf1b lfb3 tcf2	Xenopus laevis (African clawed frog)	561	endocrine pancreas development [GO:0031018]; genitalia development [GO:0048806]; insulin secretion [GO:0030073]; kidney development [GO:0001822]; liver development [GO:0001889]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0001822; GO:0001889; GO:0003677; GO:0003700; GO:0005634; GO:0006357; GO:0030073; GO:0031018; GO:0042803; GO:0045893; GO:0048806
g13903	177.347455313602	20.0952061489039	5.05310923027381	3.97680026952732	6.98487844083223e-05	0.0166171809443161	38	134	1152	0	0	431	0	58	240	0	0	0	sp	Q3SZJ4	PTGR1_BOVIN	54.012	324	146	3	16	978	5	328	9.69e-110	325	Q3SZJ4	reviewed	PTGR1_BOVIN	Prostaglandin reductase 1 (PRG-1) (15-oxoprostaglandin 13-reductase) (EC 1.3.1.48) (Dithiolethione-inducible gene 1 protein) (D3T-inducible gene 1 protein) (DIG-1) (Leukotriene B4 12-hydroxydehydrogenase) (NAD(P)H-dependent alkenal/one oxidoreductase) (EC 1.3.1.74)	PTGR1 LTB4DH	Bos taurus (Bovine)	329	leukotriene B4 metabolic process [GO:0036102]; lipoxin A4 metabolic process [GO:2001302]; prostaglandin metabolic process [GO:0006693]	GO:0005737; GO:0006693; GO:0035798; GO:0036102; GO:0036132; GO:0036185; GO:0047522; GO:0097257; GO:2001302
g14383	48.8859765163483	-6.16746385387272	1.58432499041569	-3.89280222882461	9.9092932805636e-05	0.0207129002796981	5	25	31	0	0	0	115	157	72	99	117	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g13674	113.900594950787	20.0194179245839	4.76843572047439	4.19831976315123	2.68902751268106e-05	0.00881684667981424	35	384	95	27	0	600	0	77	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1817	94.3825176008767	-7.38948067331469	1.41214713883327	-5.23279796425458	1.66963202574088e-07	0.000294117144439419	419	146	101	36	15	17	21	0	3	262	157	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4232	19.9597333551073	-6.98686778732697	1.59892191765527	-4.36973670207287	1.24396435362461e-05	0.00462257153806907	32	13	22	0	0	0	31	42	15	68	18	40	sp	Q5TEU4	NDUF5_HUMAN	41.88	117	63	2	307	642	12	128	3.49e-18	75.5	Q5TEU4	reviewed	NDUF5_HUMAN	Arginine-hydroxylase NDUFAF5, mitochondrial (EC 1.-.-.-) (NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5) (Putative methyltransferase NDUFAF5) (EC 2.1.1.-)	NDUFAF5 C20orf7	Homo sapiens (Human)	345	methylation [GO:0032259]; mitochondrial respiratory chain complex I assembly [GO:0032981]; peptidyl-arginine hydroxylation [GO:0030961]	GO:0005739; GO:0005743; GO:0008757; GO:0016491; GO:0030961; GO:0032259; GO:0032981; GO:0099617
g23190	18968.1326925988	3.52183537601203	0.953794790383943	3.69244559890534	0.000222107861831674	0.0350385628825401	9654	6484	4207	95928	37624	9528	1851	1106	666	1334	609	841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g20555	16.8196543114673	-5.91360314712841	1.44564109278038	-4.09064405865418	4.30176909061132e-05	0.0117818993451094	21	9	18	0	0	0	45	30	26	25	34	30	sp	Q8BUH1	TXN4B_MOUSE	76.51	149	35	0	1	447	1	149	2.53e-83	244	Q8BUH1	reviewed	TXN4B_MOUSE	Thioredoxin-like protein 4B	Txnl4b	Mus musculus (Mouse)	149	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of cell population proliferation [GO:0008284]	GO:0000398; GO:0005634; GO:0005654; GO:0005681; GO:0005682; GO:0005829; GO:0008284; GO:0046540
g14355	839.12952102024	2.29768386364896	0.650891088968566	3.53005887250659	0.000415467206212356	0.0496245901591644	1475	797	658	1617	1053	594	784	820	726	245	211	267	sp	Q7Z449	CP2U1_HUMAN	39.069	494	266	5	109	1494	54	544	4.74e-119	363	Q7Z449	reviewed	CP2U1_HUMAN	Cytochrome P450 2U1 (Long-chain fatty acid omega-monooxygenase) (EC 1.14.14.80)	CYP2U1	Homo sapiens (Human)	544	cytochrome metabolic process [GO:1903604]; omega-hydroxylase P450 pathway [GO:0097267]; organic acid metabolic process [GO:0006082]; xenobiotic metabolic process [GO:0006805]	GO:0004497; GO:0005506; GO:0005737; GO:0005743; GO:0005789; GO:0006082; GO:0006805; GO:0008395; GO:0016712; GO:0020037; GO:0043231; GO:0052869; GO:0097267; GO:0102033; GO:1903604
g10251	51.451400446913	6.93990247873387	1.71926370106183	4.03655499412203	5.42418154036284e-05	0.0139131753937621	23	227	81	33	36	60	33	56	40	0	0	0	sp	O54749	CP2J5_MOUSE	40.204	490	285	6	31	1491	16	500	7.15e-114	348	O54749	reviewed	CP2J5_MOUSE	Cytochrome P450 2J5 (EC 1.14.14.1) (Arachidonic acid epoxygenase) (CYPIIJ5)	Cyp2j5	Mus musculus (Mouse)	501	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure [GO:0001998]; organic acid metabolic process [GO:0006082]; positive regulation of estrogen secretion [GO:2000863]; regulation of systemic arterial blood pressure by hormone [GO:0001990]; renal tubular secretion [GO:0097254]; xenobiotic metabolic process [GO:0006805]	GO:0001990; GO:0001998; GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0016712; GO:0020037; GO:0043231; GO:0070330; GO:0097254; GO:2000863
g13138	10.2158252629944	6.18715725628586	1.7196023034709	3.59801638076287	0.000320653427904639	0.0423664014226139	2	3	6	30	14	16	17	15	2	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g16944	173.594911198569	4.77372156196661	0.630481692514195	7.57154667398869	3.68806513076243e-14	6.16718251166094e-10	170	95	143	357	293	349	89	89	86	11	4	17	sp	F1NHE9	KCJ12_CHICK	46.631	371	175	3	115	1227	15	362	2.28e-100	311	F1NHE9	reviewed	KCJ12_CHICK	ATP-sensitive inward rectifier potassium channel 12 (Inward rectifier K(+) channel Kir2.2) (Potassium channel, inwardly rectifying subfamily J member 12)	KCNJ12	Gallus gallus (Chicken)	429	potassium ion import across plasma membrane [GO:1990573]; potassium ion transport [GO:0006813]; protein homotetramerization [GO:0051289]; regulation of monoatomic ion transmembrane transport [GO:0034765]	GO:0005242; GO:0005886; GO:0006813; GO:0016020; GO:0034702; GO:0034765; GO:0042802; GO:0051289; GO:1990573
g6723	23.9309798180857	19.5852625273987	4.28613713287361	4.56944374858765	4.89020393434853e-06	0.00242724514134544	7	17	25	0	0	176	0	0	17	0	0	0	sp	Q6DHJ3	NVD_DANRE	39.618	419	214	11	148	1332	47	450	2.61e-98	305	Q6DHJ3	reviewed	NVD_DANRE	Cholesterol 7-desaturase nvd (EC 1.14.19.21) (Protein neverland) (Nvd protein) (nvd-Dr)	nvd zgc:92275	Danio rerio (Zebrafish) (Brachydanio rerio)	460	cholesterol metabolic process [GO:0008203]	GO:0005737; GO:0008203; GO:0016020; GO:0016491; GO:0046872; GO:0051537; GO:0170056
g4817	10.4339982182329	-12.7221435862899	3.28281207750858	-3.8753797920547	0.000106458524822246	0.0218958120906965	75	20	14	0	0	0	0	0	0	10	0	16	sp	P24263	ACTD_PHYPO	36.413	184	95	1	676	1161	2	185	3.31e-33	130	P24263	reviewed	ACTD_PHYPO	Actin, spherule isoform (EC 3.6.4.-)	ARDD	Physarum polycephalum (Slime mold)	367	phagocytosis [GO:0006909]	GO:0005524; GO:0005737; GO:0006909; GO:0015629; GO:0016787
g3097	942.650464808861	2.16773098307393	0.554762160396618	3.90749610882642	9.32575429312261e-05	0.0199929824730252	660	332	607	1635	623	721	1580	1644	1290	855	838	694	sp	Q8N987	NECA1_HUMAN	42.47	332	171	7	22	975	26	351	8e-77	242	Q8N987	reviewed	NECA1_HUMAN	N-terminal EF-hand calcium-binding protein 1 (EF-hand calcium-binding protein 1) (Neuronal calcium-binding protein 1)	NECAB1 EFCBP1	Homo sapiens (Human)	351	blastocyst hatching [GO:0001835]; regulation of amyloid precursor protein biosynthetic process [GO:0042984]	GO:0001835; GO:0005509; GO:0005654; GO:0005737; GO:0005829; GO:0042802; GO:0042984
g9829	60219.4097171698	1.76339308808872	0.437552351302471	4.03013052687202	5.57458887323323e-05	0.0139131753937621	20887	11266	17184	45209	23517	28558	134583	110162	126134	99300	100362	80273	sp	A2ARA8	ITA8_MOUSE	31.943	1055	622	31	64	3063	29	1042	4.11e-142	456	A2ARA8	reviewed	ITA8_MOUSE	Integrin alpha-8 [Cleaved into: Integrin alpha-8 heavy chain; Integrin alpha-8 light chain]	Itga8	Mus musculus (Mouse)	1062	cell adhesion mediated by integrin [GO:0033627]; cell projection organization [GO:0030030]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; establishment of protein localization [GO:0045184]; extracellular matrix organization [GO:0030198]; inner ear morphogenesis [GO:0042472]; integrin-mediated signaling pathway [GO:0007229]; memory [GO:0007613]; mesodermal cell differentiation [GO:0048333]; metanephros development [GO:0001656]; nervous system development [GO:0007399]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; smooth muscle cell differentiation [GO:0051145]; smooth muscle tissue development [GO:0048745]; substrate adhesion-dependent cell spreading [GO:0034446]; transforming growth factor beta receptor signaling pathway [GO:0007179]	GO:0001656; GO:0005178; GO:0005783; GO:0005886; GO:0007160; GO:0007179; GO:0007229; GO:0007399; GO:0007613; GO:0008305; GO:0009897; GO:0030030; GO:0030198; GO:0030511; GO:0032591; GO:0033627; GO:0034446; GO:0042472; GO:0043204; GO:0045177; GO:0045184; GO:0045944; GO:0046872; GO:0048333; GO:0048745; GO:0051145; GO:0098609; GO:0098839; GO:0098978
g13327	570.62851159348	4.43343999184112	1.24682290169478	3.55578966813559	0.000376845481393744	0.0463818606052128	3	14	8	184	30	9	1146	1809	2123	991	802	867	sp	Q93127	GPR18_AMPAM	38.082	365	207	6	49	1128	24	374	1.61e-63	211	Q93127	reviewed	GPR18_AMPAM	Probable G-protein coupled receptor No18		Amphibalanus amphitrite (Striped barnacle) (Balanus amphitrite)	379	adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]	GO:0004989; GO:0005886; GO:0071880
g3837	206.359917383243	-1.38455828026953	0.380661925063579	-3.63723868637054	0.000275576540082621	0.0384015908605133	195	226	229	99	35	89	368	286	238	377	270	337	sp	Q9CXR1	DHRS7_MOUSE	44.262	305	159	4	124	1026	26	323	3.1e-68	220	Q9CXR1	reviewed	DHRS7_MOUSE	Dehydrogenase/reductase SDR family member 7 (EC 1.1.1.-) (Retinal short-chain dehydrogenase/reductase 4) (retSDR4) (Short chain dehydrogenase/reductase family 34C member 1) (Protein SDR34C1)	Dhrs7 Retsdr4	Mus musculus (Mouse)	338		GO:0004090; GO:0005789; GO:0016616; GO:0052650
g20873	121.522156405197	-6.59630795275211	1.84283310216922	-3.57943860732017	0.000344333127417228	0.0440265148946002	170	75	108	12	0	50	51	6	10	40	101	956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g15704	34.161796002778	16.2275251175524	2.89627688101705	5.60289149974294	2.108051925844e-08	4.40635553799542e-05	44	178	80	0	0	73	7	16	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1336	272.301081273157	1.33820671418896	0.363393571172713	3.68252721111826	0.00023093320912276	0.0354281203940439	267	176	194	251	155	328	542	384	359	252	265	216	sp	Q5MNV6	ZNT7_CHICK	61.111	378	125	3	1	1068	1	378	6.47e-137	397	Q5MNV6	reviewed	ZNT7_CHICK	Zinc transporter 7 (Solute carrier family 30 member 7)	SLC30A7 ZNT7	Gallus gallus (Chicken)	378	intracellular zinc ion homeostasis [GO:0006882]; zinc ion import into Golgi lumen [GO:1904257]	GO:0000139; GO:0005385; GO:0005739; GO:0005794; GO:0006882; GO:0031410; GO:0033017; GO:0048471; GO:1904257; GO:1990674
g18741	39.5600801290319	18.3766608947108	3.09340187646302	5.94059925887243	2.83982047861443e-09	1.06354424034496e-05	44	57	189	0	0	80	5	13	81	0	0	0	sp	Q761V0	SC6A5_MOUSE	42.572	451	247	3	229	1557	353	799	1.5e-112	355	Q761V0	reviewed	SC6A5_MOUSE	Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5)	Slc6a5 Glyt2	Mus musculus (Mouse)	799	glycine import across plasma membrane [GO:1903804]; glycine transport [GO:0015816]; neurotransmitter reuptake [GO:0098810]; neurotransmitter uptake [GO:0001504]; sodium ion transmembrane transport [GO:0035725]; synaptic transmission, glycinergic [GO:0060012]	GO:0001504; GO:0005768; GO:0005886; GO:0015187; GO:0015375; GO:0015816; GO:0031045; GO:0035725; GO:0042734; GO:0046872; GO:0060012; GO:0098690; GO:0098810; GO:1903804
g18743	14.7905436655147	-6.08792782610272	1.44602908673246	-4.2101005311445	2.55257080154758e-05	0.00853681778869572	16	23	22	0	0	0	38	18	26	27	14	24	sp	Q80WQ4	TRM9B_MOUSE	59.184	147	60	0	16	456	4	150	7.14e-62	199	Q80WQ4	reviewed	TRM9B_MOUSE	Probable tRNA methyltransferase 9B (Probable tRNA methyltransferase 9-like protein) (EC 2.1.1.-)	Trmt9b Kiaa1456 Trmt9l	Mus musculus (Mouse)	447	tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	GO:0000049; GO:0002098; GO:0005634; GO:0005737; GO:0008757; GO:0030488; GO:0106335
g7711	1808.90726881575	2.24374974116578	0.498982147358847	4.4966533432952	6.90313988402882e-06	0.00295985397796744	915	1237	1155	3583	2280	2678	2570	1300	909	790	972	1351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g20567	13.89294218103	-8.02561761380695	1.85530066630473	-4.32577735758155	1.5199488478273e-05	0.00552534448551481	50	16	5	6	9	10	0	0	0	15	23	31	sp	P21328	RTJK_DROME	29.787	188	121	4	2419	2952	584	770	1.15e-15	85.9	P21328	reviewed	RTJK_DROME	RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)	pol	Drosophila melanogaster (Fruit fly)	916		GO:0003964
g10263	11822.617069759	4.94497631683703	1.31927352481014	3.74825707015433	0.000178067694305832	0.031333725340956	227	419	449	16329	1089	409	30257	29201	29606	20348	13421	21072	sp	Q641F3	COLA1_XENLA	56	50	22	0	7	156	163	212	8.95e-08	55.8	Q641F3	reviewed	COLA1_XENLA	Collagen alpha-1(XXI) chain	col21a1	Xenopus laevis (African clawed frog)	957		GO:0005576; GO:0005581; GO:0005737
g430	1436.2097133373	6.79951966796415	1.1665158284311	5.82891333511446	5.57894655735937e-09	1.55485240553606e-05	423	563	1507	5208	281	4102	1365	988	1000	45	15	71	sp	Q924S4	KREM1_RAT	42.718	103	53	3	88	393	117	214	2.03e-15	82	Q924S4	reviewed	KREM1_RAT	Kremen protein 1 (Dickkopf receptor) (Kringle domain-containing transmembrane protein 1) (Kringle-containing protein marking the eye and the nose)	Kremen1 Kremen	Rattus norvegicus (Rat)	473	apoptotic process [GO:0006915]; limb development [GO:0060173]; muscle organ development [GO:0007517]; negative regulation of axon regeneration [GO:0048681]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; nervous system development [GO:0007399]; Wnt signaling pathway [GO:0016055]	GO:0005886; GO:0006915; GO:0007399; GO:0007517; GO:0016055; GO:0030279; GO:0043025; GO:0048681; GO:0060173; GO:0090090
g19998	2374.84956920361	3.02662399548663	0.83375131286009	3.63012801155795	0.000283280692399365	0.0388280306418211	4386	1273	1584	4062	5364	2990	1037	457	791	249	123	309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g22017	38.5545503762537	16.8756309018697	3.56203063962231	4.73764338637443	2.16217865208541e-06	0.00129128397929187	25	35	216	0	0	137	7	0	14	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g8976	270.13711054894	-4.40465086961344	1.22021760497284	-3.60972571749733	0.00030652094816923	0.0410660443964731	1057	737	745	15	15	61	219	178	46	297	15	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17944	22.2003934431187	-7.9373774334055	1.92804745454236	-4.11679568088718	3.84176366292718e-05	0.0108701114543712	29	13	58	0	0	0	68	7	11	13	63	47	sp	A7Y2W8	SC6A9_XENLA	52.432	555	246	4	148	1773	36	585	0	551	A7Y2W8	reviewed	SC6A9_XENLA	Sodium- and chloride-dependent glycine transporter 1 (GlyT-1) (GlyT1) (xGlyT1) (Solute carrier family 6 member 9)	slc6a9 glyt1	Xenopus laevis (African clawed frog)	633	neurotransmitter transport [GO:0006836]; regulation of synaptic transmission, glycinergic [GO:0060092]	GO:0005886; GO:0006836; GO:0015375; GO:0060092
g17864	747.431005030926	-1.63481515555443	0.373861689447393	-4.37278063438609	1.22673972710076e-05	0.00462257153806907	531	527	530	294	115	253	1590	816	725	1529	1718	1509	sp	Q60544	TAF1_MESAU	62.636	827	255	8	1	2412	822	1617	0	903	Q60544	reviewed	TAF1_MESAU	Transcription initiation factor TFIID subunit 1 (EC 2.3.1.48) (EC 2.7.11.1) (Cell cycle gene 1 protein) (TBP-associated factor 250 kDa) (p250) (Transcription initiation factor TFIID 250 kDa subunit) (TAF(II)250) (TAFII-250) (TAFII250)	TAF1 CCG1	Mesocricetus auratus (Golden hamster)	1865	positive regulation of transcription by RNA polymerase II [GO:0045944]; RNA polymerase II preinitiation complex assembly [GO:0051123]; transcription initiation at RNA polymerase II promoter [GO:0006367]	GO:0003677; GO:0004402; GO:0004674; GO:0005524; GO:0005669; GO:0006367; GO:0016251; GO:0017025; GO:0045944; GO:0051123; GO:0071339; GO:0106310
g3965	25.7841213631125	-9.00909836100994	2.10667721752659	-4.27644932316083	1.89897759505859e-05	0.00661556319678535	85	38	124	0	0	0	20	9	7	21	0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
