gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g6847	1187.87112709274	-0.596025480313791	0.148288750453236	-4.01935735847847	5.83570998829502e-05	0.0197987683872117	1021	792	929	1031	901	1101	1718	1169	1111	1670	1629	1392	sp	Q9UPU7	TBD2B_HUMAN	35.455	990	535	15	256	3126	33	951	0	566	Q9UPU7	reviewed	TBD2B_HUMAN	TBC1 domain family member 2B	TBC1D2B KIAA1055	Homo sapiens (Human)	963	endocytosis [GO:0006897]	GO:0005096; GO:0005769; GO:0005829; GO:0006897
g10969	1133.44427275827	5.10554297461043	1.26998241275972	4.02016825061057	5.815659213714e-05	0.0197987683872117	1989	11473	26	30	0	16	9	321	13	39	13	15	sp	Q28062	PGCB_BOVIN	33.835	133	77	3	82	474	689	812	1.37e-20	91.3	Q28062	reviewed	PGCB_BOVIN	Brevican core protein	BCAN	Bos taurus (Bovine)	912	cell adhesion [GO:0007155]; central nervous system development [GO:0007417]; glial cell differentiation [GO:0010001]; positive regulation of neuroblast proliferation [GO:0002052]; skeletal system development [GO:0001501]	GO:0001501; GO:0002052; GO:0005540; GO:0005615; GO:0007155; GO:0007417; GO:0010001; GO:0030246; GO:0045202; GO:0072534
g8443	15.6955554143608	4.20477454679055	1.10885662403552	3.79199118772262	0.00014944421834001	0.0376642128564923	17	102	15	0	3	10	14	18	16	0	0	0	sp	Q8K596	NAC2_MOUSE	34	500	264	10	2347	3666	425	918	2.6e-67	249	Q8K596	reviewed	NAC2_MOUSE	Sodium/calcium exchanger 2 (Na(+)/Ca(2+)-exchange protein 2) (Solute carrier family 8 member 2)	Slc8a2 Ncx2	Mus musculus (Mouse)	921	calcium ion export across plasma membrane [GO:1990034]; calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport into cytosol [GO:0060402]; cell communication [GO:0007154]; cognition [GO:0050890]; intracellular calcium ion homeostasis [GO:0006874]; learning [GO:0007612]; learning or memory [GO:0007611]; long-term synaptic potentiation [GO:0060291]; memory [GO:0007613]; modulation of excitatory postsynaptic potential [GO:0098815]; neuron cellular homeostasis [GO:0070050]; positive regulation of protein serine/threonine kinase activity [GO:0071902]; regulation of action potential firing pattern [GO:0099608]; regulation of calcineurin-mediated signaling [GO:0106056]; regulation of cytosolic calcium ion concentration [GO:0051480]; regulation of gene expression [GO:0010468]; regulation of short-term neuronal synaptic plasticity [GO:0048172]; response to ischemia [GO:0002931]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]; synapse organization [GO:0050808]	GO:0002931; GO:0005432; GO:0005516; GO:0005874; GO:0005886; GO:0006814; GO:0006874; GO:0007154; GO:0007611; GO:0007612; GO:0007613; GO:0010468; GO:0014069; GO:0015081; GO:0015085; GO:0016323; GO:0030424; GO:0030425; GO:0035725; GO:0042383; GO:0042995; GO:0043025; GO:0043197; GO:0043679; GO:0045202; GO:0045211; GO:0046872; GO:0048172; GO:0050808; GO:0050890; GO:0051480; GO:0060291; GO:0060402; GO:0070050; GO:0070588; GO:0071902; GO:0098703; GO:0098794; GO:0098815; GO:0099608; GO:0106056; GO:1905060; GO:1990034
g290	3254.60993874754	-1.11406240870186	0.290582974478957	-3.83388741442776	0.00012613389042466	0.0341751183089055	3398	1396	2062	2430	3279	2917	2675	2213	2529	5776	5764	3833	sp	D4PHA7	WSCD2_MOUSE	35.106	94	57	3	496	774	136	226	1.83e-09	64.3	D4PHA7	reviewed	WSCD2_MOUSE	Sialate:O-sulfotransferase 2 (WSC domain-containing protein 2)	Wscd2 Kiaa0789	Mus musculus (Mouse)	571		GO:0000139; GO:0008146
g7003	89.4679771091624	-6.57310051181487	1.73641293028954	-3.78544780285576	0.00015343203803295	0.0381246199292579	0	0	53	13	149	24	0	0	0	7	509	205	sp	Q2YDW7	KMT5A_MOUSE	45	80	33	4	34	261	276	348	2.94e-06	54.3	Q2YDW7	reviewed	KMT5A_MOUSE	N-lysine methyltransferase KMT5A (EC 2.1.1.-) (H4-K20-HMTase KMT5A) (Histone-lysine N-methyltransferase KMT5A) (EC 2.1.1.361) (Lysine-specific methylase 5A) (PR/SET domain-containing protein 07) (PR-Set7) (PR/SET07) (SET domain-containing protein 8)	Kmt5a Setd8	Mus musculus (Mouse)	349	cell division [GO:0051301]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-lysine monomethylation [GO:0018026]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]; regulation of transcription by RNA polymerase II [GO:0006357]	GO:0000122; GO:0005634; GO:0005700; GO:0006357; GO:0016279; GO:0018026; GO:0042054; GO:0042799; GO:0043516; GO:0051301; GO:0140944
g21659	32.25930735463	6.56041291492921	1.67716787414202	3.91160182357136	9.16859853095397e-05	0.0274156636073034	303	39	64	0	0	0	10	0	0	0	0	0	sp	C0HM36	LEC1_ECHLU	40.367	218	122	7	322	960	15	229	2.48e-38	139	C0HM36	reviewed	LEC1_ECHLU	Echinolectin 1 (Echinometra lucunter lectin) (ELL) (Fibrinogen-related lectin)		Echinometra lucunter (Rock-boring urchin)	229		GO:0005576
g8977	91.1331008330862	4.61624051670066	1.02060915101025	4.52302481525987	6.09620896548162e-06	0.00448122160704278	541	304	113	2	0	8	73	128	0	10	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17510	25.5783670555731	5.15083011663171	1.339226423981	3.84612342199782	0.000120001332681473	0.0330791173619772	198	91	20	0	0	4	0	9	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g20946	77.473866658061	6.33819673828027	1.68058087036141	3.77143215780936	0.000162313289317266	0.0397712645852112	180	520	4	0	0	0	33	234	0	25	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g16019	1174.4794984265	3.39636321893215	0.81050497178434	4.19042860582952	2.7842801374102e-05	0.0137487420029942	4727	4699	1940	36	189	33	2095	857	298	321	6	244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3840	37.4226733140245	4.88163164980366	1.25354609759783	3.89425778530069	9.8499857855408e-05	0.0284874506931985	108	136	54	12	16	0	11	118	8	0	0	0	sp	Q9Z0G4	CCN5_MOUSE	47.826	69	36	0	1129	1335	98	166	3.52e-13	74.3	Q9Z0G4	reviewed	CCN5_MOUSE	CCN family member 5 (Connective tissue growth factor-like protein) (CTGF-L) (WNT1-inducible-signaling pathway protein 2) (WISP-2)	Ccn5 Ctgfl Wisp2	Mus musculus (Mouse)	251	cell adhesion [GO:0007155]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of cell differentiation [GO:0045597]; regulation of cell growth [GO:0001558]; signal transduction [GO:0007165]	GO:0001558; GO:0002102; GO:0005178; GO:0005615; GO:0005634; GO:0005886; GO:0007155; GO:0007165; GO:0008083; GO:0008201; GO:0008285; GO:0009986; GO:0031012; GO:0045597
g4312	1904.13921647695	-1.65232920060092	0.406184933691679	-4.06792341011631	4.74339658179864e-05	0.0185962227769092	794	456	1024	1563	3370	2131	1774	1513	944	2583	2568	1865	sp	Q9Y662	HS3SB_HUMAN	29.577	284	152	6	247	1080	135	376	2.45e-32	128	Q9Y662	reviewed	HS3SB_HUMAN	Heparan sulfate glucosamine 3-O-sulfotransferase 3B1 (EC 2.8.2.30) (Heparan sulfate D-glucosaminyl 3-O-sulfotransferase 3B1) (3-OST-3B) (Heparan sulfate 3-O-sulfotransferase 3B1) (h3-OST-3B)	HS3ST3B1 3OST3B1 HS3ST3B	Homo sapiens (Human)	390	branching involved in ureteric bud morphogenesis [GO:0001658]; glycosaminoglycan biosynthetic process [GO:0006024]; heparan sulfate proteoglycan biosynthetic process [GO:0015012]; heparan sulfate proteoglycan biosynthetic process, enzymatic modification [GO:0015015]	GO:0000139; GO:0001658; GO:0005886; GO:0006024; GO:0008467; GO:0015012; GO:0015015; GO:0033872
g10892	14.0681426969098	6.80253444434146	1.75195107346149	3.88283357188799	0.000103246237052705	0.0293785502271583	5	25	0	0	0	0	210	3	16	0	0	0	sp	Q15431	SYCP1_HUMAN	35.075	134	87	0	310	711	97	230	1.81e-16	88.6	Q15431	reviewed	SYCP1_HUMAN	Synaptonemal complex protein 1 (SCP-1) (Cancer/testis antigen 8) (CT8)	SYCP1 SCP1	Homo sapiens (Human)	976	cell division [GO:0051301]; chiasma assembly [GO:0051026]; homologous chromosome pairing at meiosis [GO:0007129]; lateral element assembly [GO:0051878]; meiotic DNA repair synthesis [GO:0000711]; protein homotetramerization [GO:0051289]; reciprocal meiotic recombination [GO:0007131]; regulation of protein localization [GO:0032880]; sperm DNA condensation [GO:0035092]; spermatogenesis [GO:0007283]; synaptonemal complex assembly [GO:0007130]	GO:0000711; GO:0000775; GO:0000795; GO:0000801; GO:0000802; GO:0001673; GO:0003677; GO:0003690; GO:0005694; GO:0007129; GO:0007130; GO:0007131; GO:0007283; GO:0030849; GO:0032880; GO:0035092; GO:0051026; GO:0051289; GO:0051301; GO:0051878
g22789	7.37756387077188	5.72318082982944	1.46724365435914	3.90063423537463	9.59410107898594e-05	0.0282098552059117	5	7	0	0	0	0	55	34	17	0	0	0	sp	Q8CDM4	CCD73_MOUSE	29.756	205	144	0	190	804	26	230	2.64e-17	90.5	Q8CDM4	reviewed	CCD73_MOUSE	Coiled-coil domain-containing protein 73	Ccdc73	Mus musculus (Mouse)	1066		
g4212	15.0542199314105	4.94421429420265	1.21024806794777	4.08528997082937	4.40218052310019e-05	0.0184804831908135	13	39	78	0	0	7	46	6	13	0	0	0	sp	P49454	CENPF_HUMAN	42.953	149	65	1	1	447	1	129	2e-23	112	P49454	reviewed	CENPF_HUMAN	Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)	CENPF	Homo sapiens (Human)	3114	cell differentiation [GO:0030154]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; DNA biosynthetic process [GO:0071897]; kidney development [GO:0001822]; kinetochore assembly [GO:0051382]; metaphase chromosome alignment [GO:0051310]; mitotic cell cycle [GO:0000278]; mitotic spindle assembly checkpoint signaling [GO:0007094]; muscle organ development [GO:0007517]; negative regulation of DNA-templated transcription [GO:0045892]; protein transport [GO:0015031]; regulation of G2/M transition of mitotic cell cycle [GO:0010389]; regulation of striated muscle tissue development [GO:0016202]; response to xenobiotic stimulus [GO:0009410]; ventricular system development [GO:0021591]	GO:0000278; GO:0000775; GO:0000776; GO:0000785; GO:0000922; GO:0000940; GO:0001822; GO:0003682; GO:0005634; GO:0005635; GO:0005654; GO:0005737; GO:0005813; GO:0005819; GO:0005829; GO:0005930; GO:0007059; GO:0007094; GO:0007517; GO:0008017; GO:0009410; GO:0010389; GO:0015031; GO:0016202; GO:0016363; GO:0021591; GO:0030154; GO:0030496; GO:0031965; GO:0036064; GO:0042803; GO:0045120; GO:0045892; GO:0048471; GO:0051301; GO:0051310; GO:0051382; GO:0070840; GO:0071897; GO:0097539; GO:0140297
g12205	125.990249362477	2.22264970137541	0.554049238589722	4.01164652266818	6.02967353749843e-05	0.0198989314654593	143	357	119	10	8	22	524	206	108	124	52	136	sp	B2RQR8	ECE2_MOUSE	48.454	679	341	6	361	2391	92	763	0	723	B2RQR8	reviewed	ECE2_MOUSE	Endothelin-converting enzyme 2 (ECE-2) (EC 3.4.24.71)	Ece2	Mus musculus (Mouse)	763	peptide hormone processing [GO:0016486]; protein processing [GO:0016485]	GO:0000139; GO:0004222; GO:0005802; GO:0005886; GO:0016485; GO:0016486; GO:0030658; GO:0046872
g18244	385.309369267263	-2.02937836802774	0.5416439001578	-3.74670215511799	0.000179174617668867	0.0415920869067651	360	206	350	500	884	797	32	41	18	15	203	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g10994	26.2559351836917	5.81850226040225	1.39733271538753	4.1640063217074	3.12711449879913e-05	0.0147942749843265	120	151	19	0	3	0	11	28	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g15820	131.650423522202	2.90117896213521	0.730863651859103	3.96952147607212	7.20171160006751e-05	0.0226879635800698	375	711	236	13	5	56	94	82	40	26	0	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1664	1126.46997195307	1.15451929377719	0.287962873239157	4.00926439158824	6.09081906322867e-05	0.0198989314654593	1752	2977	1648	473	456	757	1540	1328	1292	830	326	760	sp	Q7ZWX9	MIDNB_XENLA	39.206	403	213	8	64	1194	7	403	3.91e-59	203	Q7ZWX9	reviewed	MIDNB_XENLA	Midnolin-B (Midbrain nucleolar protein B)	midn-b	Xenopus laevis (African clawed frog)	451		GO:0005730; GO:0005829
g6700	14210.6874373815	-1.44855511954079	0.358903777914267	-4.03605425375827	5.43576512774335e-05	0.0195090322938929	15952	5580	9723	19317	29147	22019	5323	4964	3333	7304	10510	6039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g23472	13.8837381917139	5.81864439342236	1.52830192380348	3.80726105411261	0.00014051439592583	0.0359302619515071	6	131	13	0	1	0	20	6	0	0	0	0	sp	Q9H4G4	GAPR1_HUMAN	44.218	147	73	3	73	498	7	149	5.44e-35	122	Q9H4G4	reviewed	GAPR1_HUMAN	Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)	GLIPR2 C9orf19 GAPR1	Homo sapiens (Human)	154	positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]	GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0042803; GO:0070062; GO:0070374
g15129	245.113446888761	3.68232757288496	0.955557023842931	3.85359270143384	0.000116397164366584	0.0325949011707186	1077	1038	414	2	4	56	159	290	25	43	0	35	sp	P35760	VA5_VESMC	38.983	177	84	5	55	531	31	201	5.93e-31	115	P35760	reviewed	VA5_VESMC	Venom allergen 5 (Allergen Ves m V) (Antigen 5) (Ag5) (Cysteine-rich venom protein) (CRVP) (allergen Ves m 5)		Vespula maculifrons (Eastern yellow jacket) (Wasp)	204		GO:0005615
g5017	11.5128655297736	3.97491204281431	1.06619017599611	3.72814544000152	0.00019289405195636	0.0436191347422775	7	26	44	8	0	4	28	17	18	0	0	0	sp	Q8NG31	KNL1_HUMAN	20.805	447	309	13	814	2106	1885	2302	6.29e-08	60.5	Q8NG31	reviewed	KNL1_HUMAN	Kinetochore scaffold 1 (ALL1-fused gene from chromosome 15q14 protein) (AF15q14) (Bub-linking kinetochore protein) (Blinkin) (Cancer susceptibility candidate gene 5 protein) (Cancer/testis antigen 29) (CT29) (Kinetochore-null protein 1) (Protein CASC5) (Protein D40/AF15q14)	KNL1 CASC5 KIAA1570	Homo sapiens (Human)	2342	acrosome assembly [GO:0001675]; attachment of spindle microtubules to kinetochore [GO:0008608]; cell division [GO:0051301]; homologous chromosome orientation in meiotic metaphase I [GO:0031619]; mitotic sister chromatid segregation [GO:0000070]; positive regulation of meiosis I spindle assembly checkpoint [GO:1905326]; protein localization to kinetochore [GO:0034501]; regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090266]	GO:0000070; GO:0000776; GO:0000940; GO:0001669; GO:0001675; GO:0005634; GO:0005654; GO:0005829; GO:0008017; GO:0008608; GO:0016604; GO:0031619; GO:0034501; GO:0051301; GO:0090266; GO:0180019; GO:1905326
g6661	9.75958929282438	6.41429408414287	1.26901646318198	5.05453969293622	4.31430028610974e-07	0.00076112885647548	68	8	13	0	0	0	32	11	6	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g11353	4516.55303933674	-1.60316416972612	0.345635265710942	-4.63831191076104	3.51266400060801e-06	0.00344280101659591	4316	1125	2223	4351	4589	6303	4251	2810	1326	6077	8385	6151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17027	147.706635966822	-2.13930156695675	0.530573619617078	-4.03205415395645	5.52914417126542e-05	0.0195090322938929	113	86	151	137	156	249	24	38	23	65	374	181	sp	Q27433	MEC2_CAEEL	65.035	286	83	1	22	879	102	370	5.24e-103	312	Q27433	reviewed	MEC2_CAEEL	Mechanosensory protein 2	mec-2 F14D12.4	Caenorhabditis elegans	481	detection of mechanical stimulus involved in sensory perception of touch [GO:0050976]; mechanosensory behavior [GO:0007638]; positive regulation of detection of mechanical stimulus involved in sensory perception of touch [GO:1905789]; positive regulation of mechanosensory behavior [GO:1905792]; potassium ion transport [GO:0006813]; response to mechanical stimulus [GO:0009612]	GO:0005272; GO:0005886; GO:0006813; GO:0007638; GO:0009612; GO:0015485; GO:0032589; GO:0043005; GO:0050976; GO:1905789; GO:1905792
g8842	938.281681480279	2.46111196611054	0.543480469455731	4.52842761502584	5.94242307587738e-06	0.00448122160704278	4444	3890	945	300	62	525	697	471	182	112	31	144	sp	A7X4K1	WAP1_PHIOL	40.26	77	43	2	142	363	55	131	4.58e-09	53.9	A7X4K1	reviewed	WAP1_PHIOL	Waprin-Phi1		Philodryas olfersii (Green snake)	134	defense response to bacterium [GO:0042742]; disruption of cell wall in another organism [GO:0044278]	GO:0004867; GO:0005576; GO:0005615; GO:0042742; GO:0044278
g8558	1430.04556095967	1.18781460566981	0.260024795131799	4.56808207489498	4.9220730719546e-06	0.00423518984824007	2230	2586	1819	604	786	970	2562	1912	2394	803	781	548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g19065	38.2003948309023	-1.26454289574458	0.288671424512539	-4.38056138698154	1.18373937049878e-05	0.00761214065588655	13	20	21	40	26	41	56	22	34	66	65	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g11256	16.9350145487032	6.77427523427658	1.4487465460009	4.67595608974957	2.92587213518047e-06	0.00303636683581494	103	69	16	0	0	0	15	18	0	0	0	0	sp	Q9W4Q9	INSL7_DROME	31.579	114	54	6	22	297	47	158	4.74e-06	46.2	Q9W4Q9	reviewed	INSL7_DROME	Probable insulin-like peptide 7 (dILP7) (Insulin-related peptide 7) [Cleaved into: Probable insulin-like peptide 7 A chain; Probable insulin-like peptide 7 B chain]	Ilp7 CG13317	Drosophila melanogaster (Fruit fly)	159	insulin receptor signaling pathway [GO:0008286]	GO:0005158; GO:0005576; GO:0005615; GO:0008286
g3730	587.302397980345	-0.628842278713912	0.132080926859817	-4.76103774908644	1.92600015061738e-06	0.00212365591607449	492	464	467	708	380	544	724	511	570	825	634	795	sp	Q9D8T7	SLIRP_MOUSE	48.81	84	43	0	40	291	22	105	4.99e-24	91.7	Q9D8T7	reviewed	SLIRP_MOUSE	SRA stem-loop-interacting RNA-binding protein, mitochondrial	Slirp	Mus musculus (Mouse)	112	flagellated sperm motility [GO:0030317]; mitochondrion organization [GO:0007005]; negative regulation of mitochondrial RNA catabolic process [GO:0000961]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; single fertilization [GO:0007338]; spermatid development [GO:0007286]; spermatogenesis [GO:0007283]	GO:0000961; GO:0001669; GO:0003730; GO:0005634; GO:0005737; GO:0005739; GO:0007005; GO:0007283; GO:0007286; GO:0007338; GO:0030317; GO:0034046; GO:0036126; GO:0048026; GO:0048471; GO:1990904
g5607	250.22708089822	24.8292846921551	2.92872622685453	8.47784421243836	2.29404855876581e-17	4.04716046737464e-13	154	2869	0	0	0	0	4	28	0	0	0	0	sp	Q6ZMT9	DTHD1_HUMAN	33.333	483	255	17	679	2034	178	624	3.35e-61	225	Q6ZMT9	reviewed	DTHD1_HUMAN	Death domain-containing protein 1	DTHD1	Homo sapiens (Human)	781	signal transduction [GO:0007165]	GO:0007165
g11097	243.231075212009	2.39837962711573	0.589137154491905	4.07100385509413	4.68109746831019e-05	0.0185962227769092	1061	776	555	50	22	26	247	121	62	108	33	71	sp	P83609	BMTIA_RHIMP	53.846	65	30	0	37	231	57	121	9.74e-16	73.9	P83609	reviewed	BMTIA_RHIMP	Kunitz-type serine protease inhibitor A (BmTI-A)		Rhipicephalus microplus (Cattle tick) (Boophilus microplus)	121	envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism [GO:0044562]	GO:0004867; GO:0005615; GO:0044562
g23158	41.2408265621182	3.89594214374131	0.796908053720577	4.88882265093453	1.01440830104573e-06	0.0012782993747892	195	155	83	5	6	25	35	7	4	0	0	0	sp	Q5Y4N8	AGRE1_RAT	26.182	275	172	10	1279	2079	659	910	3.92e-14	80.1	Q5Y4N8	reviewed	AGRE1_RAT	Adhesion G protein-coupled receptor E2 (EGF-like module receptor 1) (EGF-like module-containing mucin-like hormone receptor-like 1) (EMR1 hormone receptor)	Adgre1 Emr1	Rattus norvegicus (Rat)	932	adaptive immune response [GO:0002250]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; cellular response to transforming growth factor beta stimulus [GO:0071560]; cellular response to tumor necrosis factor [GO:0071356]	GO:0002250; GO:0004930; GO:0005509; GO:0005886; GO:0007166; GO:0007189; GO:0009897; GO:0071356; GO:0071560; GO:0071944
g5067	8.64515633192544	6.16621831985071	1.10178817409195	5.59655518623865	2.18652743163353e-08	5.51067384983981e-05	16	38	26	0	0	0	9	13	10	0	0	0	sp	Q5R806	PTGR2_PONAB	49.565	345	142	3	16	957	4	347	3.57e-103	309	Q5R806	reviewed	PTGR2_PONAB	Prostaglandin reductase 2 (PRG-2) (EC 1.3.1.48) (15-oxoprostaglandin 13-reductase)	PTGR2	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	351	prostaglandin metabolic process [GO:0006693]	GO:0005737; GO:0006693; GO:0036132; GO:0047522
g8557	267.378004548742	1.04136818628725	0.248613588477033	4.18870180293243	2.80554762559683e-05	0.0137487420029942	344	213	291	115	89	99	794	371	621	325	207	155	sp	A3KPW7	PTAR1_DANRE	42.47	332	151	5	13	951	9	319	1.02e-70	235	A3KPW7	reviewed	PTAR1_DANRE	Protein prenyltransferase alpha subunit repeat-containing protein 1	ptar1 si:ch211-117c19.3	Danio rerio (Zebrafish) (Brachydanio rerio)	426		GO:0005737; GO:0008318
g12021	15302.2970149527	-1.77527547679833	0.472679253295406	-3.75577194137786	0.000172808003936984	0.0412882184449219	15493	3796	6962	26549	43478	26470	1186	823	1136	1196	1555	2504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14335	61.7397088526814	-7.38069318096998	1.77433168100853	-4.1597032054203	3.18661404265054e-05	0.0147942749843265	0	0	0	267	6	13	16	0	0	439	0	35	sp	Q13325	IFIT5_HUMAN	24.859	354	219	14	25	1020	17	345	8.8e-06	52.8	Q13325	reviewed	IFIT5_HUMAN	Interferon-induced protein with tetratricopeptide repeats 5 (IFIT-5) (Interferon-induced 58 kDa protein) (Retinoic acid- and interferon-inducible 58 kDa protein) (P58)	IFIT5 ISG58 RI58	Homo sapiens (Human)	482	defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of viral genome replication [GO:0045071]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]	GO:0000049; GO:0000339; GO:0003690; GO:0003723; GO:0003727; GO:0005829; GO:0005886; GO:0008266; GO:0015629; GO:0032587; GO:0043123; GO:0045071; GO:0045087; GO:0045177; GO:0051607
g8484	19.1201523416284	4.36990746084401	1.18559275735912	3.68584189952195	0.000227947834063802	0.0490421425433365	35	144	28	4	4	0	7	12	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g14902	88.8216206869937	23.8182115061978	3.00351763243937	7.93010543668867	2.18959905470049e-15	1.2876302174342e-11	197	601	0	0	0	0	0	337	0	0	0	0	sp	Q6UXS0	CL19A_HUMAN	34.932	146	81	7	58	462	38	180	9.37e-19	81.6	Q6UXS0	reviewed	CL19A_HUMAN	C-type lectin domain family 19 member A	CLEC19A UNQ5810/PRO19627	Homo sapiens (Human)	186		GO:0005576; GO:0030246
